,algorithm,circ_num_gates,circ_q_count,circuit,clifford_count,depth,non_clifford,overall_gate_count,p_cnot,p_t,time_diff[s],two_qubit_count
442,tket,50.0,4.0,default/cnot_pr/i_13_cnot_pr_0.3,49.0,24.0,10.0,59.0,0.3,0.0,-0.11425137519836426,11.0
443,qiskit,50.0,4.0,default/cnot_pr/i_13_cnot_pr_0.3,52.0,27.0,12.0,64.0,0.3,0.0,-0.018707752227783203,14.0
444,tpar,50.0,4.0,default/cnot_pr/i_13_cnot_pr_0.3,78.0,47.0,6.0,84.0,0.3,0.0,-0.08128046989440918,43.0
445,voqc,50.0,4.0,default/cnot_pr/i_13_cnot_pr_0.3,57.0,29.0,6.0,63.0,0.3,0.0,-0.10574674606323242,14.0
446,qfast,50.0,4.0,default/cnot_pr/i_13_cnot_pr_0.3,78.0,95.0,104.0,182.0,0.3,0.0,-37.817893266677856,26.0
447,pyzx,50.0,4.0,default/cnot_pr/i_13_cnot_pr_0.3,46.0,36.0,6.0,52.0,0.3,0.0,-0.07097554206848145,21.0
448,default,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,67.0,40.0,13.0,80.0,0.3,0.0,-7.152557373046875e-07,11.0
449,tket,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,42.0,28.0,7.0,49.0,0.3,0.0,-0.05089879035949707,9.0
450,qiskit,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,65.0,36.0,13.0,78.0,0.3,0.0,-0.01802968978881836,9.0
451,tpar,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,52.0,30.0,7.0,59.0,0.3,0.0,-0.06983351707458496,12.0
452,voqc,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,95.0,51.0,7.0,102.0,0.3,0.0,-0.11104536056518555,9.0
453,qfast,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,33.0,36.0,45.0,78.0,0.3,0.0,-2.5592269897460938,11.0
454,pyzx,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,36.0,25.0,7.0,43.0,0.3,0.0,-0.059604644775390625,11.0
455,default,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,52.0,36.0,18.0,70.0,0.3,0.0,-7.152557373046875e-07,14.0
456,tket,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,43.0,25.0,12.0,55.0,0.3,0.0,-0.05324101448059082,10.0
457,qiskit,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,52.0,36.0,18.0,70.0,0.3,0.0,-0.020097970962524414,14.0
458,tpar,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,53.0,44.0,10.0,63.0,0.3,0.0,-0.07789373397827148,30.0
459,voqc,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,51.0,36.0,10.0,61.0,0.3,0.0,-0.10812830924987793,14.0
460,qfast,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,51.0,73.0,67.0,118.0,0.3,0.0,-8.949349403381348,17.0
461,pyzx,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,42.0,36.0,10.0,52.0,0.3,0.0,-0.06792759895324707,19.0
462,default,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,65.0,32.0,13.0,78.0,0.3,0.0,-7.152557373046875e-07,13.0
463,tket,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,53.0,32.0,9.0,62.0,0.3,0.0,-0.05227255821228027,8.0
464,qiskit,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,63.0,31.0,13.0,76.0,0.3,0.0,-0.0184173583984375,11.0
465,tpar,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,62.0,41.0,7.0,69.0,0.3,0.0,-0.07576251029968262,23.0
466,voqc,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,90.0,43.0,7.0,97.0,0.3,0.0,-0.10909819602966309,11.0
467,qfast,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,63.0,81.0,83.0,146.0,0.3,0.0,-8.00472378730774,21.0
468,pyzx,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,52.0,34.0,7.0,59.0,0.3,0.0,-0.06673407554626465,27.0
469,default,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,61.0,37.0,9.0,70.0,0.3,0.0,-4.76837158203125e-07,18.0
470,tket,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,45.0,24.0,3.0,48.0,0.3,0.0,-0.05527496337890625,11.0
471,qiskit,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,59.0,35.0,9.0,68.0,0.3,0.0,-0.020621061325073242,16.0
472,tpar,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,73.0,54.0,3.0,76.0,0.3,0.0,-0.07861018180847168,35.0
473,voqc,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,70.0,50.0,3.0,73.0,0.3,0.0,-0.10831403732299805,14.0
474,qfast,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,36.0,56.0,52.0,88.0,0.3,0.0,-7.429552793502808,12.0
475,pyzx,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,35.0,29.0,3.0,38.0,0.3,0.0,-0.06522512435913086,20.0
476,default,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,59.0,29.0,11.0,70.0,0.3,0.0,-7.152557373046875e-07,14.0
477,tket,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,51.0,32.0,5.0,56.0,0.3,0.0,-0.05475211143493652,7.0
478,qiskit,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,59.0,29.0,11.0,70.0,0.3,0.0,-0.018975019454956055,14.0
479,tpar,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,63.0,43.0,5.0,68.0,0.3,0.0,-0.07512927055358887,33.0
480,voqc,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,66.0,38.0,5.0,71.0,0.3,0.0,-0.10575985908508301,12.0
481,qfast,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,60.0,79.0,80.0,140.0,0.3,0.0,-13.332764148712158,20.0
482,pyzx,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,47.0,37.0,5.0,52.0,0.3,0.0,-0.06443572044372559,24.0
483,default,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,79.0,45.0,7.0,86.0,0.3,0.0,-4.76837158203125e-07,13.0
484,tket,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,59.0,31.0,8.0,67.0,0.3,0.0,-0.05655336380004883,9.0
485,qiskit,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,79.0,45.0,7.0,86.0,0.3,0.0,-0.018773317337036133,13.0
486,tpar,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,82.0,41.0,7.0,89.0,0.3,0.0,-0.07848906517028809,23.0
487,voqc,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,104.0,62.0,7.0,111.0,0.3,0.0,-0.11463785171508789,13.0
488,qfast,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,54.0,73.0,72.0,126.0,0.3,0.0,-17.498636722564697,18.0
489,pyzx,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,39.0,31.0,7.0,46.0,0.3,0.0,-0.06473469734191895,19.0
490,default,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,61.0,38.0,11.0,72.0,0.3,0.0,-4.76837158203125e-07,13.0
491,tket,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,53.0,29.0,10.0,63.0,0.3,0.0,-0.05485963821411133,9.0
492,qiskit,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,61.0,38.0,11.0,72.0,0.3,0.0,-0.018578052520751953,13.0
493,tpar,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,101.0,64.0,7.0,108.0,0.3,0.0,-0.0859987735748291,60.0
494,voqc,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,85.0,54.0,7.0,92.0,0.3,0.0,-0.11047744750976562,13.0
495,qfast,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,39.0,52.0,55.0,94.0,0.3,0.0,-6.289644718170166,13.0
496,pyzx,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,35.0,24.0,7.0,42.0,0.3,0.0,-0.1249244213104248,16.0
497,default,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,74.0,38.0,8.0,82.0,0.3,0.0,-7.152557373046875e-07,8.0
498,tket,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,28.0,18.0,6.0,34.0,0.3,0.0,-0.05001211166381836,5.0
499,qiskit,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,74.0,38.0,8.0,82.0,0.3,0.0,-0.01851797103881836,8.0
500,tpar,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,65.0,47.0,6.0,71.0,0.3,0.0,-0.07533073425292969,32.0
501,voqc,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,78.0,40.0,6.0,84.0,0.3,0.0,-0.10781598091125488,8.0
502,qfast,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,48.0,57.0,62.0,110.0,0.3,0.0,-8.10943078994751,16.0
503,pyzx,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,32.0,23.0,6.0,38.0,0.3,0.0,-0.06024742126464844,12.0
504,default,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,60.0,35.0,12.0,72.0,0.3,0.0,-4.76837158203125e-07,15.0
505,tket,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,51.0,29.0,10.0,61.0,0.3,0.0,-0.054772377014160156,12.0
506,qiskit,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,60.0,35.0,12.0,72.0,0.3,0.0,-0.020137786865234375,15.0
507,tpar,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,87.0,66.0,10.0,97.0,0.3,0.0,-0.08404541015625,47.0
508,voqc,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,88.0,50.0,10.0,98.0,0.3,0.0,-0.11619973182678223,15.0
509,qfast,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,60.0,82.0,80.0,140.0,0.3,0.0,-15.837021589279175,20.0
510,pyzx,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,51.0,40.0,10.0,61.0,0.3,0.0,-0.13416171073913574,28.0
511,default,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,61.0,44.0,11.0,72.0,0.3,0.0,-4.76837158203125e-07,20.0
512,tket,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,64.0,33.0,7.0,71.0,0.3,0.0,-0.05588269233703613,10.0
513,qiskit,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,57.0,35.0,11.0,68.0,0.3,0.0,-0.020143747329711914,16.0
514,tpar,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,80.0,55.0,7.0,87.0,0.3,0.0,-0.08162498474121094,43.0
515,voqc,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,81.0,49.0,7.0,88.0,0.3,0.0,-0.11172866821289062,16.0
516,qfast,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,105.0,147.0,135.0,240.0,0.3,0.0,-44.37461972236633,35.0
517,pyzx,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,46.0,35.0,7.0,53.0,0.3,0.0,-0.1291043758392334,19.0
518,default,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,69.0,32.0,7.0,76.0,0.3,0.0,-4.76837158203125e-07,14.0
519,tket,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,45.0,26.0,7.0,52.0,0.3,0.0,-0.05449676513671875,10.0
520,qiskit,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,69.0,32.0,7.0,76.0,0.3,0.0,-0.01938462257385254,14.0
521,tpar,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,88.0,58.0,7.0,95.0,0.3,0.0,-0.08194184303283691,48.0
522,voqc,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,80.0,38.0,7.0,87.0,0.3,0.0,-0.11028385162353516,12.0
523,qfast,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,63.0,79.0,85.0,148.0,0.3,0.0,-21.311212301254272,21.0
524,pyzx,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,42.0,37.0,5.0,47.0,0.3,0.0,-0.06641364097595215,22.0
525,default,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,43.0,34.0,17.0,60.0,0.3,0.0,-9.5367431640625e-07,19.0
526,tket,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,32.0,31.0,11.0,43.0,0.3,0.0,-0.05136990547180176,13.0
527,qiskit,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,41.0,33.0,17.0,58.0,0.3,0.0,-0.018767118453979492,17.0
528,tpar,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,69.0,54.0,11.0,80.0,0.3,0.0,-0.08281373977661133,51.0
529,voqc,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,50.0,38.0,11.0,61.0,0.3,0.0,-0.106536865234375,15.0
530,qfast,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,99.0,128.0,129.0,228.0,0.3,0.0,-51.37665629386902,33.0
531,pyzx,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,64.0,47.0,11.0,75.0,0.3,0.0,-0.07687497138977051,29.0
532,default,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,55.0,37.0,13.0,68.0,0.3,0.0,-4.76837158203125e-07,18.0
533,tket,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,47.0,31.0,7.0,54.0,0.3,0.0,-0.05587315559387207,14.0
534,qiskit,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,55.0,37.0,13.0,68.0,0.3,0.0,-0.021159887313842773,18.0
535,tpar,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,77.0,58.0,7.0,84.0,0.3,0.0,-0.08255314826965332,44.0
536,voqc,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,77.0,52.0,7.0,84.0,0.3,0.0,-0.11276006698608398,18.0
537,qfast,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,63.0,76.0,85.0,148.0,0.3,0.0,-25.77414584159851,21.0
538,pyzx,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,35.0,30.0,7.0,42.0,0.3,0.0,-0.0639791488647461,15.0
539,default,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,48.0,30.0,16.0,64.0,0.3,0.0,-4.76837158203125e-07,15.0
540,tket,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,26.0,20.0,8.0,34.0,0.3,0.0,-0.05033111572265625,11.0
541,qiskit,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,46.0,28.0,16.0,62.0,0.3,0.0,-0.020875930786132812,13.0
542,tpar,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,64.0,44.0,8.0,72.0,0.3,0.0,-0.0776972770690918,40.0
543,voqc,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,63.0,42.0,8.0,71.0,0.3,0.0,-0.1072995662689209,13.0
544,qfast,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,54.0,74.0,72.0,126.0,0.3,0.0,-12.028206586837769,18.0
545,pyzx,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,40.0,27.0,8.0,48.0,0.3,0.0,-0.0630345344543457,18.0
546,default,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,65.0,34.0,9.0,74.0,0.3,0.0,-7.152557373046875e-07,16.0
547,tket,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,39.0,19.0,7.0,46.0,0.3,0.0,-0.05592012405395508,8.0
548,qiskit,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,65.0,34.0,9.0,74.0,0.3,0.0,-0.018279314041137695,16.0
549,tpar,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,84.0,63.0,7.0,91.0,0.3,0.0,-0.08156490325927734,49.0
550,voqc,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,83.0,49.0,7.0,90.0,0.3,0.0,-0.11083745956420898,14.0
551,qfast,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,42.0,69.0,58.0,100.0,0.3,0.0,-6.570652723312378,14.0
552,pyzx,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,34.0,31.0,7.0,41.0,0.3,0.0,-0.0621795654296875,19.0
553,default,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,71.0,49.0,11.0,82.0,0.3,0.0,-9.5367431640625e-07,15.0
554,tket,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,55.0,37.0,9.0,64.0,0.3,0.0,-0.05621218681335449,11.0
555,qiskit,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,71.0,49.0,11.0,82.0,0.3,0.0,-0.02020549774169922,15.0
556,tpar,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,95.0,65.0,5.0,100.0,0.3,0.0,-0.0818789005279541,48.0
557,voqc,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,112.0,71.0,5.0,117.0,0.3,0.0,-0.11635208129882812,15.0
558,qfast,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,63.0,95.0,83.0,146.0,0.3,0.0,-21.473615646362305,21.0
559,pyzx,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,36.0,31.0,5.0,41.0,0.3,0.0,-0.06497311592102051,19.0
560,default,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,60.0,37.0,8.0,68.0,0.3,0.0,-4.76837158203125e-07,18.0
561,tket,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,48.0,39.0,6.0,54.0,0.3,0.0,-0.05532073974609375,14.0
562,qiskit,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,60.0,37.0,8.0,68.0,0.3,0.0,-0.019736289978027344,18.0
563,tpar,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,86.0,64.0,6.0,92.0,0.3,0.0,-0.08147716522216797,50.0
564,voqc,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,81.0,52.0,6.0,87.0,0.3,0.0,-0.17205095291137695,18.0
565,qfast,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,51.0,80.0,69.0,120.0,0.3,0.0,-11.450897216796875,17.0
566,pyzx,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,38.0,32.0,6.0,44.0,0.3,0.0,-0.0672001838684082,20.0
567,default,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,60.0,31.0,10.0,70.0,0.3,0.0,-4.76837158203125e-07,14.0
568,tket,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,40.0,24.0,6.0,46.0,0.3,0.0,-0.05174612998962402,11.0
569,qiskit,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,58.0,31.0,10.0,68.0,0.3,0.0,-0.01801156997680664,12.0
570,tpar,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,84.0,60.0,6.0,90.0,0.3,0.0,-0.0790395736694336,47.0
571,voqc,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,79.0,42.0,6.0,85.0,0.3,0.0,-0.1700143814086914,12.0
572,qfast,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,57.0,90.0,75.0,132.0,0.3,0.0,-8.526118993759155,19.0
573,pyzx,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,45.0,33.0,6.0,51.0,0.3,0.0,-0.06687569618225098,21.0
574,default,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,62.0,35.0,10.0,72.0,0.3,0.0,-9.5367431640625e-07,14.0
575,tket,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,43.0,21.0,6.0,49.0,0.3,0.0,-0.05187511444091797,6.0
576,qiskit,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,60.0,33.0,10.0,70.0,0.3,0.0,-0.01998448371887207,12.0
577,tpar,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,76.0,58.0,6.0,82.0,0.3,0.0,-0.07636094093322754,34.0
578,voqc,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,79.0,45.0,6.0,85.0,0.3,0.0,-0.16840124130249023,12.0
579,qfast,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,63.0,89.0,83.0,146.0,0.3,0.0,-12.626933336257935,21.0
580,pyzx,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,44.0,33.0,6.0,50.0,0.3,0.0,-0.06809663772583008,21.0
581,default,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,54.0,33.0,12.0,66.0,0.3,0.0,-7.152557373046875e-07,16.0
582,tket,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,43.0,24.0,8.0,51.0,0.3,0.0,-0.0540919303894043,13.0
583,qiskit,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,54.0,33.0,12.0,66.0,0.3,0.0,-0.02223062515258789,16.0
584,tpar,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,93.0,80.0,8.0,101.0,0.3,0.0,-0.08454561233520508,59.0
585,voqc,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,56.0,31.0,8.0,64.0,0.3,0.0,-0.16640901565551758,14.0
586,qfast,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,90.0,140.0,116.0,206.0,0.3,0.0,-52.6197304725647,30.0
587,pyzx,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,43.0,31.0,8.0,51.0,0.3,0.0,-0.06407999992370605,15.0
588,default,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,63.0,43.0,11.0,74.0,0.3,0.0,-1.1920928955078125e-06,16.0
589,tket,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,49.0,33.0,9.0,58.0,0.3,0.0,-0.05454373359680176,10.0
590,qiskit,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,61.0,41.0,11.0,72.0,0.3,0.0,-0.020140409469604492,14.0
591,tpar,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,70.0,49.0,9.0,79.0,0.3,0.0,-0.07659411430358887,26.0
592,voqc,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,83.0,59.0,9.0,92.0,0.3,0.0,-0.1742267608642578,14.0
593,qfast,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,54.0,81.0,72.0,126.0,0.3,0.0,-8.793519496917725,18.0
594,pyzx,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,42.0,38.0,9.0,51.0,0.3,0.0,-0.06754684448242188,20.0
595,default,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,67.0,36.0,11.0,78.0,0.3,0.0,-7.152557373046875e-07,15.0
596,tket,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,55.0,33.0,9.0,64.0,0.3,0.0,-0.05580401420593262,9.0
597,qiskit,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,67.0,36.0,11.0,78.0,0.3,0.0,-0.020415782928466797,15.0
598,tpar,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,95.0,69.0,9.0,104.0,0.3,0.0,-0.08280348777770996,50.0
599,voqc,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,94.0,47.0,9.0,103.0,0.3,0.0,-0.17547059059143066,15.0
600,qfast,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,60.0,75.0,78.0,138.0,0.3,0.0,-10.374389410018921,20.0
601,pyzx,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,43.0,37.0,9.0,52.0,0.3,0.0,-0.0683908462524414,18.0
602,default,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,64.0,33.0,10.0,74.0,0.3,0.0,-7.152557373046875e-07,14.0
603,tket,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,45.0,32.0,8.0,53.0,0.3,0.0,-0.05446338653564453,11.0
604,qiskit,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,64.0,33.0,10.0,74.0,0.3,0.0,-0.017751693725585938,14.0
605,tpar,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,75.0,51.0,6.0,81.0,0.3,0.0,-0.07789468765258789,35.0
606,voqc,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,85.0,47.0,6.0,91.0,0.3,0.0,-0.1707477569580078,14.0
607,qfast,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,42.0,63.0,56.0,98.0,0.3,0.0,-5.658956050872803,14.0
608,pyzx,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,42.0,33.0,6.0,48.0,0.3,0.0,-0.06372523307800293,21.0
609,default,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,56.0,30.0,16.0,72.0,0.3,0.0,-4.76837158203125e-07,12.0
610,tket,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,32.0,20.0,6.0,38.0,0.3,0.0,-0.050626516342163086,9.0
611,qiskit,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,54.0,28.0,16.0,70.0,0.3,0.0,-0.017569541931152344,10.0
612,tpar,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,56.0,37.0,6.0,62.0,0.3,0.0,-0.07453322410583496,26.0
613,voqc,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,65.0,37.0,6.0,71.0,0.3,0.0,-0.16644835472106934,10.0
614,qfast,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,33.0,44.0,45.0,78.0,0.3,0.0,-3.627028703689575,11.0
615,pyzx,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,46.0,42.0,6.0,52.0,0.3,0.0,-0.06450963020324707,24.0
616,default,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,55.0,30.0,15.0,70.0,0.3,0.0,-9.5367431640625e-07,8.0
617,tket,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,37.0,22.0,9.0,46.0,0.3,0.0,-0.05141592025756836,6.0
618,qiskit,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,55.0,30.0,15.0,70.0,0.3,0.0,-0.01758885383605957,8.0
619,tpar,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,48.0,34.0,9.0,57.0,0.3,0.0,-0.07090020179748535,17.0
620,voqc,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,69.0,42.0,9.0,78.0,0.3,0.0,-0.16567015647888184,8.0
621,qfast,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,42.0,53.0,60.0,102.0,0.3,0.0,-26.767580032348633,14.0
622,pyzx,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,43.0,35.0,9.0,52.0,0.3,0.0,-0.06580662727355957,16.0
623,default,50.0,4.0,default/cnot_pr/i_39_cnot_pr_0.3,71.0,38.0,7.0,78.0,0.3,0.0,-9.5367431640625e-07,22.0
624,tket,50.0,4.0,default/cnot_pr/i_39_cnot_pr_0.3,59.0,32.0,5.0,64.0,0.3,0.0,-0.060498952865600586,11.0
