,algorithm,circ_num_gates,circ_q_count,circuit,clifford_count,depth,non_clifford,overall_gate_count,p_cnot,p_t,time_diff[s],two_qubit_count
451,tpar,90.0,4.0,default/gate_count/i_14_cnt_90,118.0,81.0,12.0,130.0,0.0,0.0,-0.09235835075378418,66.0
452,voqc,90.0,4.0,default/gate_count/i_14_cnt_90,118.0,61.0,12.0,130.0,0.0,0.0,-0.1878800392150879,20.0
453,qfast,90.0,4.0,default/gate_count/i_14_cnt_90,105.0,130.0,137.0,242.0,0.0,0.0,-101.60451817512512,35.0
454,pyzx,90.0,4.0,default/gate_count/i_14_cnt_90,66.0,54.0,10.0,76.0,0.0,0.0,-0.08583331108093262,30.0
455,default,90.0,4.0,default/gate_count/i_15_cnt_90,107.0,64.0,27.0,134.0,0.0,0.0,-7.152557373046875e-07,21.0
456,tket,90.0,4.0,default/gate_count/i_15_cnt_90,58.0,36.0,15.0,73.0,0.0,0.0,-0.05906319618225098,14.0
457,qiskit,90.0,4.0,default/gate_count/i_15_cnt_90,107.0,64.0,27.0,134.0,0.0,0.0,-0.03014850616455078,21.0
458,tpar,90.0,4.0,default/gate_count/i_15_cnt_90,121.0,82.0,13.0,134.0,0.0,0.0,-0.14945745468139648,41.0
459,voqc,90.0,4.0,default/gate_count/i_15_cnt_90,143.0,76.0,13.0,156.0,0.0,0.0,-0.1296095848083496,21.0
460,qfast,90.0,4.0,default/gate_count/i_15_cnt_90,102.0,125.0,134.0,236.0,0.0,0.0,-145.04499912261963,34.0
461,pyzx,90.0,4.0,default/gate_count/i_15_cnt_90,62.0,45.0,13.0,75.0,0.0,0.0,-0.08023452758789062,23.0
462,default,90.0,4.0,default/gate_count/i_16_cnt_90,120.0,64.0,18.0,138.0,0.0,0.0,-1.1920928955078125e-06,26.0
463,tket,90.0,4.0,default/gate_count/i_16_cnt_90,72.0,41.0,15.0,87.0,0.0,0.0,-0.12219572067260742,16.0
464,qiskit,90.0,4.0,default/gate_count/i_16_cnt_90,118.0,63.0,18.0,136.0,0.0,0.0,-0.03248929977416992,24.0
465,tpar,90.0,4.0,default/gate_count/i_16_cnt_90,123.0,73.0,8.0,131.0,0.0,0.0,-0.09452390670776367,48.0
466,voqc,90.0,4.0,default/gate_count/i_16_cnt_90,150.0,82.0,8.0,158.0,0.0,0.0,-0.13504672050476074,24.0
467,qfast,90.0,4.0,default/gate_count/i_16_cnt_90,60.0,85.0,82.0,142.0,0.0,0.0,-43.66128444671631,20.0
468,pyzx,90.0,4.0,default/gate_count/i_16_cnt_90,57.0,45.0,6.0,63.0,0.0,0.0,-0.0822596549987793,30.0
469,default,90.0,4.0,default/gate_count/i_17_cnt_90,124.0,62.0,20.0,144.0,0.0,0.0,-7.152557373046875e-07,21.0
470,tket,90.0,4.0,default/gate_count/i_17_cnt_90,69.0,45.0,14.0,83.0,0.0,0.0,-0.06098008155822754,14.0
471,qiskit,90.0,4.0,default/gate_count/i_17_cnt_90,122.0,62.0,20.0,142.0,0.0,0.0,-0.03322172164916992,19.0
472,tpar,90.0,4.0,default/gate_count/i_17_cnt_90,148.0,105.0,14.0,162.0,0.0,0.0,-0.10044574737548828,71.0
473,voqc,90.0,4.0,default/gate_count/i_17_cnt_90,171.0,95.0,14.0,185.0,0.0,0.0,-0.14243030548095703,19.0
474,qfast,90.0,4.0,default/gate_count/i_17_cnt_90,90.0,124.0,118.0,208.0,0.0,0.0,-84.57350897789001,30.0
475,pyzx,90.0,4.0,default/gate_count/i_17_cnt_90,76.0,57.0,12.0,88.0,0.0,0.0,-0.09557127952575684,38.0
476,default,90.0,4.0,default/gate_count/i_18_cnt_90,109.0,64.0,21.0,130.0,0.0,0.0,-7.152557373046875e-07,23.0
477,tket,90.0,4.0,default/gate_count/i_18_cnt_90,86.0,48.0,11.0,97.0,0.0,0.0,-0.06379008293151855,18.0
478,qiskit,90.0,4.0,default/gate_count/i_18_cnt_90,107.0,62.0,21.0,128.0,0.0,0.0,-0.03261709213256836,21.0
479,tpar,90.0,4.0,default/gate_count/i_18_cnt_90,156.0,112.0,11.0,167.0,0.0,0.0,-0.10331487655639648,88.0
480,voqc,90.0,4.0,default/gate_count/i_18_cnt_90,136.0,78.0,11.0,147.0,0.0,0.0,-0.19646573066711426,21.0
481,qfast,90.0,4.0,default/gate_count/i_18_cnt_90,66.0,87.0,88.0,154.0,0.0,0.0,-26.233564376831055,22.0
482,pyzx,90.0,4.0,default/gate_count/i_18_cnt_90,56.0,44.0,9.0,65.0,0.0,0.0,-0.08346033096313477,29.0
483,default,90.0,4.0,default/gate_count/i_19_cnt_90,119.0,60.0,23.0,142.0,0.0,0.0,-9.5367431640625e-07,21.0
484,tket,90.0,4.0,default/gate_count/i_19_cnt_90,85.0,61.0,15.0,100.0,0.0,0.0,-0.06338214874267578,19.0
485,qiskit,90.0,4.0,default/gate_count/i_19_cnt_90,119.0,60.0,23.0,142.0,0.0,0.0,-0.03631138801574707,21.0
486,tpar,90.0,4.0,default/gate_count/i_19_cnt_90,145.0,102.0,15.0,160.0,0.0,0.0,-0.10258126258850098,64.0
487,voqc,90.0,4.0,default/gate_count/i_19_cnt_90,121.0,68.0,15.0,136.0,0.0,0.0,-0.1934814453125,21.0
488,qfast,90.0,4.0,default/gate_count/i_19_cnt_90,153.0,217.0,193.0,346.0,0.0,0.0,-987.5293703079224,51.0
489,pyzx,90.0,4.0,default/gate_count/i_19_cnt_90,76.0,70.0,15.0,91.0,0.0,0.0,-0.09318995475769043,38.0
490,default,90.0,4.0,default/gate_count/i_20_cnt_90,121.0,71.0,19.0,140.0,0.0,0.0,-4.76837158203125e-07,28.0
491,tket,90.0,4.0,default/gate_count/i_20_cnt_90,93.0,60.0,17.0,110.0,0.0,0.0,-0.0668039321899414,19.0
492,qiskit,90.0,4.0,default/gate_count/i_20_cnt_90,119.0,71.0,19.0,138.0,0.0,0.0,-0.03644394874572754,26.0
493,tpar,90.0,4.0,default/gate_count/i_20_cnt_90,162.0,115.0,13.0,175.0,0.0,0.0,-0.1713109016418457,93.0
494,voqc,90.0,4.0,default/gate_count/i_20_cnt_90,137.0,78.0,13.0,150.0,0.0,0.0,-0.13706755638122559,26.0
495,qfast,90.0,4.0,default/gate_count/i_20_cnt_90,99.0,136.0,133.0,232.0,0.0,0.0,-242.8445200920105,33.0
496,pyzx,90.0,4.0,default/gate_count/i_20_cnt_90,68.0,56.0,13.0,81.0,0.0,0.0,-0.09283566474914551,33.0
497,default,90.0,4.0,default/gate_count/i_21_cnt_90,116.0,59.0,20.0,136.0,0.0,0.0,-4.76837158203125e-07,19.0
498,tket,90.0,4.0,default/gate_count/i_21_cnt_90,67.0,38.0,12.0,79.0,0.0,0.0,-0.11875772476196289,10.0
499,qiskit,90.0,4.0,default/gate_count/i_21_cnt_90,112.0,56.0,20.0,132.0,0.0,0.0,-0.02985858917236328,15.0
500,tpar,90.0,4.0,default/gate_count/i_21_cnt_90,111.0,68.0,12.0,123.0,0.0,0.0,-0.0887911319732666,35.0
501,voqc,90.0,4.0,default/gate_count/i_21_cnt_90,127.0,70.0,12.0,139.0,0.0,0.0,-0.1260056495666504,13.0
502,qfast,90.0,4.0,default/gate_count/i_21_cnt_90,75.0,103.0,101.0,176.0,0.0,0.0,-44.37961030006409,25.0
503,pyzx,90.0,4.0,default/gate_count/i_21_cnt_90,60.0,48.0,12.0,72.0,0.0,0.0,-0.08087968826293945,26.0
504,default,90.0,4.0,default/gate_count/i_22_cnt_90,132.0,69.0,12.0,144.0,0.0,0.0,-7.152557373046875e-07,28.0
505,tket,90.0,4.0,default/gate_count/i_22_cnt_90,74.0,37.0,10.0,84.0,0.0,0.0,-0.06410670280456543,16.0
506,qiskit,90.0,4.0,default/gate_count/i_22_cnt_90,130.0,69.0,12.0,142.0,0.0,0.0,-0.03644895553588867,26.0
507,tpar,90.0,4.0,default/gate_count/i_22_cnt_90,122.0,81.0,10.0,132.0,0.0,0.0,-0.09231448173522949,51.0
508,voqc,90.0,4.0,default/gate_count/i_22_cnt_90,160.0,91.0,10.0,170.0,0.0,0.0,-0.13651275634765625,22.0
509,qfast,90.0,4.0,default/gate_count/i_22_cnt_90,45.0,58.0,63.0,108.0,0.0,0.0,-20.004369974136353,15.0
510,pyzx,90.0,4.0,default/gate_count/i_22_cnt_90,59.0,42.0,10.0,69.0,0.0,0.0,-0.14352941513061523,30.0
511,default,90.0,4.0,default/gate_count/i_23_cnt_90,125.0,64.0,21.0,146.0,0.0,0.0,-4.76837158203125e-07,23.0
512,tket,90.0,4.0,default/gate_count/i_23_cnt_90,60.0,39.0,11.0,71.0,0.0,0.0,-0.0595853328704834,12.0
513,qiskit,90.0,4.0,default/gate_count/i_23_cnt_90,121.0,64.0,21.0,142.0,0.0,0.0,-0.031022310256958008,19.0
514,tpar,90.0,4.0,default/gate_count/i_23_cnt_90,116.0,72.0,13.0,129.0,0.0,0.0,-0.08654427528381348,30.0
515,voqc,90.0,4.0,default/gate_count/i_23_cnt_90,160.0,83.0,13.0,173.0,0.0,0.0,-0.13518118858337402,15.0
516,qfast,90.0,4.0,default/gate_count/i_23_cnt_90,54.0,65.0,72.0,126.0,0.0,0.0,-14.801065921783447,18.0
517,pyzx,90.0,4.0,default/gate_count/i_23_cnt_90,41.0,39.0,11.0,52.0,0.0,0.0,-0.07597613334655762,18.0
518,default,90.0,4.0,default/gate_count/i_24_cnt_90,88.0,67.0,32.0,120.0,0.0,0.0,-7.152557373046875e-07,25.0
519,tket,90.0,4.0,default/gate_count/i_24_cnt_90,83.0,55.0,19.0,102.0,0.0,0.0,-0.06239032745361328,17.0
520,qiskit,90.0,4.0,default/gate_count/i_24_cnt_90,84.0,60.0,32.0,116.0,0.0,0.0,-0.03325629234313965,21.0
521,tpar,90.0,4.0,default/gate_count/i_24_cnt_90,101.0,69.0,16.0,117.0,0.0,0.0,-0.09114646911621094,43.0
522,voqc,90.0,4.0,default/gate_count/i_24_cnt_90,103.0,75.0,16.0,119.0,0.0,0.0,-0.1925361156463623,21.0
523,qfast,90.0,4.0,default/gate_count/i_24_cnt_90,135.0,210.0,171.0,306.0,0.0,0.0,-213.85953664779663,45.0
524,pyzx,90.0,4.0,default/gate_count/i_24_cnt_90,54.0,50.0,16.0,70.0,0.0,0.0,-0.08252787590026855,24.0
525,default,90.0,4.0,default/gate_count/i_25_cnt_90,109.0,70.0,27.0,136.0,0.0,0.0,-7.152557373046875e-07,22.0
526,tket,90.0,4.0,default/gate_count/i_25_cnt_90,71.0,49.0,15.0,86.0,0.0,0.0,-0.060570716857910156,18.0
527,qiskit,90.0,4.0,default/gate_count/i_25_cnt_90,109.0,70.0,27.0,136.0,0.0,0.0,-0.03873324394226074,22.0
528,tpar,90.0,4.0,default/gate_count/i_25_cnt_90,111.0,87.0,17.0,128.0,0.0,0.0,-0.09874367713928223,50.0
529,voqc,90.0,4.0,default/gate_count/i_25_cnt_90,136.0,76.0,17.0,153.0,0.0,0.0,-0.20149970054626465,22.0
530,qfast,90.0,4.0,default/gate_count/i_25_cnt_90,108.0,155.0,140.0,248.0,0.0,0.0,-133.28295826911926,36.0
531,pyzx,90.0,4.0,default/gate_count/i_25_cnt_90,75.0,62.0,15.0,90.0,0.0,0.0,-0.09957146644592285,35.0
532,default,90.0,4.0,default/gate_count/i_26_cnt_90,121.0,69.0,21.0,142.0,0.0,0.0,-9.5367431640625e-07,24.0
533,tket,90.0,4.0,default/gate_count/i_26_cnt_90,79.0,48.0,9.0,88.0,0.0,0.0,-0.06347823143005371,14.0
534,qiskit,90.0,4.0,default/gate_count/i_26_cnt_90,117.0,64.0,21.0,138.0,0.0,0.0,-0.09112858772277832,20.0
535,tpar,90.0,4.0,default/gate_count/i_26_cnt_90,149.0,111.0,9.0,158.0,0.0,0.0,-0.0999300479888916,79.0
536,voqc,90.0,4.0,default/gate_count/i_26_cnt_90,124.0,73.0,9.0,133.0,0.0,0.0,-0.12680697441101074,18.0
537,qfast,90.0,4.0,default/gate_count/i_26_cnt_90,102.0,137.0,132.0,234.0,0.0,0.0,-72.70142269134521,34.0
538,pyzx,90.0,4.0,default/gate_count/i_26_cnt_90,49.0,35.0,9.0,58.0,0.0,0.0,-0.07632589340209961,27.0
539,default,90.0,4.0,default/gate_count/i_27_cnt_90,82.0,46.0,32.0,114.0,0.0,0.0,-7.152557373046875e-07,22.0
540,tket,90.0,4.0,default/gate_count/i_27_cnt_90,58.0,38.0,10.0,68.0,0.0,0.0,-0.06052350997924805,14.0
541,qiskit,90.0,4.0,default/gate_count/i_27_cnt_90,80.0,46.0,32.0,112.0,0.0,0.0,-0.027524948120117188,20.0
542,tpar,90.0,4.0,default/gate_count/i_27_cnt_90,107.0,75.0,10.0,117.0,0.0,0.0,-0.08971309661865234,62.0
543,voqc,90.0,4.0,default/gate_count/i_27_cnt_90,100.0,57.0,10.0,110.0,0.0,0.0,-0.12173247337341309,18.0
544,qfast,90.0,4.0,default/gate_count/i_27_cnt_90,60.0,79.0,82.0,142.0,0.0,0.0,-14.085954427719116,20.0
545,pyzx,90.0,4.0,default/gate_count/i_27_cnt_90,54.0,45.0,10.0,64.0,0.0,0.0,-0.13660025596618652,30.0
546,default,90.0,4.0,default/gate_count/i_28_cnt_90,107.0,57.0,29.0,136.0,0.0,0.0,-4.76837158203125e-07,15.0
547,tket,90.0,4.0,default/gate_count/i_28_cnt_90,82.0,47.0,14.0,96.0,0.0,0.0,-0.06109213829040527,11.0
548,qiskit,90.0,4.0,default/gate_count/i_28_cnt_90,107.0,57.0,29.0,136.0,0.0,0.0,-0.030878067016601562,15.0
549,tpar,90.0,4.0,default/gate_count/i_28_cnt_90,106.0,61.0,13.0,119.0,0.0,0.0,-0.08790850639343262,34.0
550,voqc,90.0,4.0,default/gate_count/i_28_cnt_90,134.0,75.0,13.0,147.0,0.0,0.0,-0.12839961051940918,15.0
551,qfast,90.0,4.0,default/gate_count/i_28_cnt_90,78.0,118.0,102.0,180.0,0.0,0.0,-19.22312831878662,26.0
552,pyzx,90.0,4.0,default/gate_count/i_28_cnt_90,48.0,34.0,13.0,61.0,0.0,0.0,-0.07897686958312988,14.0
553,default,90.0,4.0,default/gate_count/i_29_cnt_90,118.0,56.0,18.0,136.0,0.0,0.0,-7.152557373046875e-07,17.0
554,tket,90.0,4.0,default/gate_count/i_29_cnt_90,64.0,36.0,12.0,76.0,0.0,0.0,-0.058548927307128906,15.0
555,qiskit,90.0,4.0,default/gate_count/i_29_cnt_90,118.0,56.0,18.0,136.0,0.0,0.0,-0.029063701629638672,17.0
556,tpar,90.0,4.0,default/gate_count/i_29_cnt_90,103.0,69.0,14.0,117.0,0.0,0.0,-0.08744978904724121,37.0
557,voqc,90.0,4.0,default/gate_count/i_29_cnt_90,153.0,79.0,14.0,167.0,0.0,0.0,-0.13451671600341797,17.0
558,qfast,90.0,4.0,default/gate_count/i_29_cnt_90,90.0,147.0,120.0,210.0,0.0,0.0,-120.21548628807068,30.0
559,pyzx,90.0,4.0,default/gate_count/i_29_cnt_90,43.0,38.0,8.0,51.0,0.0,0.0,-0.07759356498718262,21.0
560,default,90.0,4.0,default/gate_count/i_30_cnt_90,103.0,54.0,25.0,128.0,0.0,0.0,-4.76837158203125e-07,21.0
561,tket,90.0,4.0,default/gate_count/i_30_cnt_90,72.0,34.0,13.0,85.0,0.0,0.0,-0.058388471603393555,13.0
562,qiskit,90.0,4.0,default/gate_count/i_30_cnt_90,97.0,52.0,25.0,122.0,0.0,0.0,-0.027983903884887695,15.0
563,tpar,90.0,4.0,default/gate_count/i_30_cnt_90,97.0,64.0,13.0,110.0,0.0,0.0,-0.09036803245544434,44.0
564,voqc,90.0,4.0,default/gate_count/i_30_cnt_90,91.0,49.0,13.0,104.0,0.0,0.0,-0.18002557754516602,15.0
565,qfast,90.0,4.0,default/gate_count/i_30_cnt_90,111.0,160.0,145.0,256.0,0.0,0.0,-177.76581168174744,37.0
566,pyzx,90.0,4.0,default/gate_count/i_30_cnt_90,67.0,50.0,13.0,80.0,0.0,0.0,-0.08818364143371582,31.0
567,default,90.0,4.0,default/gate_count/i_31_cnt_90,107.0,56.0,33.0,140.0,0.0,0.0,-4.76837158203125e-07,18.0
568,tket,90.0,4.0,default/gate_count/i_31_cnt_90,64.0,39.0,11.0,75.0,0.0,0.0,-0.059995174407958984,12.0
569,qiskit,90.0,4.0,default/gate_count/i_31_cnt_90,105.0,56.0,33.0,138.0,0.0,0.0,-0.031056880950927734,16.0
570,tpar,90.0,4.0,default/gate_count/i_31_cnt_90,99.0,62.0,11.0,110.0,0.0,0.0,-0.08518338203430176,33.0
571,voqc,90.0,4.0,default/gate_count/i_31_cnt_90,143.0,73.0,11.0,154.0,0.0,0.0,-0.1892094612121582,16.0
572,qfast,90.0,4.0,default/gate_count/i_31_cnt_90,72.0,90.0,94.0,166.0,0.0,0.0,-22.200952291488647,24.0
573,pyzx,90.0,4.0,default/gate_count/i_31_cnt_90,44.0,37.0,11.0,55.0,0.0,0.0,-0.08104515075683594,21.0
574,default,90.0,4.0,default/gate_count/i_32_cnt_90,114.0,70.0,26.0,140.0,0.0,0.0,-9.5367431640625e-07,18.0
575,tket,90.0,4.0,default/gate_count/i_32_cnt_90,77.0,42.0,14.0,91.0,0.0,0.0,-0.06032967567443848,17.0
576,qiskit,90.0,4.0,default/gate_count/i_32_cnt_90,114.0,70.0,26.0,140.0,0.0,0.0,-0.03178715705871582,18.0
577,tpar,90.0,4.0,default/gate_count/i_32_cnt_90,149.0,112.0,14.0,163.0,0.0,0.0,-0.16219878196716309,74.0
578,voqc,90.0,4.0,default/gate_count/i_32_cnt_90,149.0,90.0,14.0,163.0,0.0,0.0,-0.1355738639831543,18.0
579,qfast,90.0,4.0,default/gate_count/i_32_cnt_90,96.0,118.0,126.0,222.0,0.0,0.0,-112.78040790557861,32.0
580,pyzx,90.0,4.0,default/gate_count/i_32_cnt_90,62.0,54.0,14.0,76.0,0.0,0.0,-0.08263731002807617,26.0
581,default,90.0,4.0,default/gate_count/i_33_cnt_90,108.0,67.0,24.0,132.0,0.0,0.0,-7.152557373046875e-07,26.0
582,tket,90.0,4.0,default/gate_count/i_33_cnt_90,86.0,50.0,12.0,98.0,0.0,0.0,-0.12492012977600098,19.0
583,qiskit,90.0,4.0,default/gate_count/i_33_cnt_90,108.0,67.0,24.0,132.0,0.0,0.0,-0.03502845764160156,26.0
584,tpar,90.0,4.0,default/gate_count/i_33_cnt_90,130.0,87.0,14.0,144.0,0.0,0.0,-0.10302233695983887,65.0
585,voqc,90.0,4.0,default/gate_count/i_33_cnt_90,138.0,93.0,14.0,152.0,0.0,0.0,-0.13898110389709473,24.0
586,qfast,90.0,4.0,default/gate_count/i_33_cnt_90,78.0,133.0,102.0,180.0,0.0,0.0,-58.09273552894592,26.0
587,pyzx,90.0,4.0,default/gate_count/i_33_cnt_90,65.0,56.0,12.0,77.0,0.0,0.0,-0.15214824676513672,30.0
588,default,90.0,4.0,default/gate_count/i_34_cnt_90,102.0,62.0,26.0,128.0,0.0,0.0,-9.5367431640625e-07,22.0
589,tket,90.0,4.0,default/gate_count/i_34_cnt_90,68.0,42.0,13.0,81.0,0.0,0.0,-0.06211113929748535,18.0
590,qiskit,90.0,4.0,default/gate_count/i_34_cnt_90,102.0,62.0,26.0,128.0,0.0,0.0,-0.03145313262939453,22.0
591,tpar,90.0,4.0,default/gate_count/i_34_cnt_90,167.0,118.0,12.0,179.0,0.0,0.0,-0.10671567916870117,100.0
592,voqc,90.0,4.0,default/gate_count/i_34_cnt_90,118.0,62.0,12.0,130.0,0.0,0.0,-0.13048601150512695,20.0
593,qfast,90.0,4.0,default/gate_count/i_34_cnt_90,84.0,110.0,108.0,192.0,0.0,0.0,-40.38572287559509,28.0
594,pyzx,90.0,4.0,default/gate_count/i_34_cnt_90,61.0,51.0,12.0,73.0,0.0,0.0,-0.08024168014526367,32.0
595,default,90.0,4.0,default/gate_count/i_35_cnt_90,100.0,51.0,26.0,126.0,0.0,0.0,-4.76837158203125e-07,18.0
596,tket,90.0,4.0,default/gate_count/i_35_cnt_90,68.0,39.0,12.0,80.0,0.0,0.0,-0.05913376808166504,16.0
597,qiskit,90.0,4.0,default/gate_count/i_35_cnt_90,100.0,51.0,26.0,126.0,0.0,0.0,-0.03421449661254883,18.0
598,tpar,90.0,4.0,default/gate_count/i_35_cnt_90,146.0,94.0,12.0,158.0,0.0,0.0,-0.10318493843078613,73.0
599,voqc,90.0,4.0,default/gate_count/i_35_cnt_90,100.0,58.0,12.0,112.0,0.0,0.0,-0.18680953979492188,18.0
600,qfast,90.0,4.0,default/gate_count/i_35_cnt_90,150.0,223.0,188.0,338.0,0.0,0.0,-274.8644495010376,50.0
601,pyzx,90.0,4.0,default/gate_count/i_35_cnt_90,63.0,50.0,12.0,75.0,0.0,0.0,-0.08486104011535645,34.0
602,default,90.0,4.0,default/gate_count/i_36_cnt_90,111.0,63.0,25.0,136.0,0.0,0.0,-9.5367431640625e-07,23.0
603,tket,90.0,4.0,default/gate_count/i_36_cnt_90,67.0,47.0,13.0,80.0,0.0,0.0,-0.06175589561462402,18.0
604,qiskit,90.0,4.0,default/gate_count/i_36_cnt_90,111.0,63.0,25.0,136.0,0.0,0.0,-0.03694915771484375,23.0
605,tpar,90.0,4.0,default/gate_count/i_36_cnt_90,154.0,104.0,15.0,169.0,0.0,0.0,-0.10556769371032715,86.0
606,voqc,90.0,4.0,default/gate_count/i_36_cnt_90,143.0,81.0,15.0,158.0,0.0,0.0,-0.19872379302978516,21.0
607,qfast,90.0,4.0,default/gate_count/i_36_cnt_90,138.0,199.0,172.0,310.0,0.0,0.0,-240.04080033302307,46.0
608,pyzx,90.0,4.0,default/gate_count/i_36_cnt_90,62.0,58.0,13.0,75.0,0.0,0.0,-0.09680962562561035,29.0
609,default,90.0,4.0,default/gate_count/i_37_cnt_90,113.0,60.0,29.0,142.0,0.0,0.0,-9.5367431640625e-07,12.0
610,tket,90.0,4.0,default/gate_count/i_37_cnt_90,71.0,43.0,21.0,92.0,0.0,0.0,-0.0599672794342041,10.0
611,qiskit,90.0,4.0,default/gate_count/i_37_cnt_90,113.0,60.0,29.0,142.0,0.0,0.0,-0.029424428939819336,12.0
612,tpar,90.0,4.0,default/gate_count/i_37_cnt_90,118.0,80.0,15.0,133.0,0.0,0.0,-0.1491081714630127,45.0
613,voqc,90.0,4.0,default/gate_count/i_37_cnt_90,130.0,77.0,15.0,145.0,0.0,0.0,-0.12643074989318848,12.0
614,qfast,90.0,4.0,default/gate_count/i_37_cnt_90,105.0,145.0,137.0,242.0,0.0,0.0,-175.76750469207764,35.0
615,pyzx,90.0,4.0,default/gate_count/i_37_cnt_90,53.0,35.0,15.0,68.0,0.0,0.0,-0.07646560668945312,17.0
616,default,90.0,4.0,default/gate_count/i_38_cnt_90,117.0,75.0,15.0,132.0,0.0,0.0,-4.76837158203125e-07,26.0
617,tket,90.0,4.0,default/gate_count/i_38_cnt_90,79.0,48.0,11.0,90.0,0.0,0.0,-0.06248331069946289,17.0
618,qiskit,90.0,4.0,default/gate_count/i_38_cnt_90,115.0,73.0,15.0,130.0,0.0,0.0,-0.033333539962768555,24.0
619,tpar,90.0,4.0,default/gate_count/i_38_cnt_90,126.0,88.0,9.0,135.0,0.0,0.0,-0.09501099586486816,57.0
620,voqc,90.0,4.0,default/gate_count/i_38_cnt_90,139.0,88.0,9.0,148.0,0.0,0.0,-0.13492441177368164,24.0
621,qfast,90.0,4.0,default/gate_count/i_38_cnt_90,93.0,117.0,123.0,216.0,0.0,0.0,-118.74363279342651,31.0
622,pyzx,90.0,4.0,default/gate_count/i_38_cnt_90,55.0,44.0,9.0,64.0,0.0,0.0,-0.14346575736999512,27.0
623,default,90.0,4.0,default/gate_count/i_39_cnt_90,124.0,73.0,20.0,144.0,0.0,0.0,-7.152557373046875e-07,23.0
624,tket,90.0,4.0,default/gate_count/i_39_cnt_90,94.0,59.0,14.0,108.0,0.0,0.0,-0.06715059280395508,15.0
625,qiskit,90.0,4.0,default/gate_count/i_39_cnt_90,122.0,69.0,20.0,142.0,0.0,0.0,-0.0321810245513916,21.0
626,tpar,90.0,4.0,default/gate_count/i_39_cnt_90,122.0,84.0,10.0,132.0,0.0,0.0,-0.09045577049255371,44.0
627,voqc,90.0,4.0,default/gate_count/i_39_cnt_90,140.0,85.0,10.0,150.0,0.0,0.0,-0.13032293319702148,21.0
628,qfast,90.0,4.0,default/gate_count/i_39_cnt_90,105.0,158.0,139.0,244.0,0.0,0.0,-175.12445282936096,35.0
629,pyzx,90.0,4.0,default/gate_count/i_39_cnt_90,51.0,37.0,10.0,61.0,0.0,0.0,-0.07528543472290039,23.0
630,default,90.0,4.0,default/gate_count/i_40_cnt_90,132.0,69.0,20.0,152.0,0.0,0.0,-7.152557373046875e-07,18.0
631,tket,90.0,4.0,default/gate_count/i_40_cnt_90,71.0,52.0,12.0,83.0,0.0,0.0,-0.060120344161987305,15.0
632,qiskit,90.0,4.0,default/gate_count/i_40_cnt_90,132.0,69.0,20.0,152.0,0.0,0.0,-0.03135824203491211,18.0
633,tpar,90.0,4.0,default/gate_count/i_40_cnt_90,120.0,78.0,12.0,132.0,0.0,0.0,-0.09185647964477539,39.0
634,voqc,90.0,4.0,default/gate_count/i_40_cnt_90,154.0,81.0,12.0,166.0,0.0,0.0,-0.19563817977905273,18.0
635,qfast,90.0,4.0,default/gate_count/i_40_cnt_90,66.0,80.0,88.0,154.0,0.0,0.0,-22.87302589416504,22.0
636,pyzx,90.0,4.0,default/gate_count/i_40_cnt_90,58.0,46.0,12.0,70.0,0.0,0.0,-0.08036136627197266,26.0
637,default,90.0,4.0,default/gate_count/i_41_cnt_90,108.0,62.0,24.0,132.0,0.0,0.0,-7.152557373046875e-07,23.0
638,tket,90.0,4.0,default/gate_count/i_41_cnt_90,97.0,56.0,15.0,112.0,0.0,0.0,-0.06446266174316406,19.0
639,qiskit,90.0,4.0,default/gate_count/i_41_cnt_90,108.0,62.0,24.0,132.0,0.0,0.0,-0.031110763549804688,23.0
640,tpar,90.0,4.0,default/gate_count/i_41_cnt_90,110.0,66.0,10.0,120.0,0.0,0.0,-0.09060549736022949,41.0
641,voqc,90.0,4.0,default/gate_count/i_41_cnt_90,128.0,70.0,10.0,138.0,0.0,0.0,-0.18551373481750488,21.0
642,qfast,90.0,4.0,default/gate_count/i_41_cnt_90,81.0,124.0,109.0,190.0,0.0,0.0,-69.5807728767395,27.0
643,pyzx,90.0,4.0,default/gate_count/i_41_cnt_90,54.0,45.0,10.0,64.0,0.0,0.0,-0.08360719680786133,23.0
644,default,90.0,4.0,default/gate_count/i_42_cnt_90,120.0,71.0,20.0,140.0,0.0,0.0,-7.152557373046875e-07,22.0
645,tket,90.0,4.0,default/gate_count/i_42_cnt_90,83.0,53.0,14.0,97.0,0.0,0.0,-0.061963558197021484,17.0
646,qiskit,90.0,4.0,default/gate_count/i_42_cnt_90,120.0,71.0,20.0,140.0,0.0,0.0,-0.03627157211303711,22.0
647,tpar,90.0,4.0,default/gate_count/i_42_cnt_90,137.0,84.0,14.0,151.0,0.0,0.0,-0.16402578353881836,50.0
648,voqc,90.0,4.0,default/gate_count/i_42_cnt_90,149.0,95.0,14.0,163.0,0.0,0.0,-0.13616657257080078,20.0
649,qfast,90.0,4.0,default/gate_count/i_42_cnt_90,222.0,302.0,272.0,494.0,0.0,0.0,-883.1138999462128,74.0
650,pyzx,90.0,4.0,default/gate_count/i_42_cnt_90,66.0,54.0,14.0,80.0,0.0,0.0,-0.09166121482849121,33.0
651,default,90.0,4.0,default/gate_count/i_43_cnt_90,114.0,54.0,22.0,136.0,0.0,0.0,-1.1920928955078125e-06,22.0
