,algorithm,circ_num_gates,circ_q_count,circuit,clifford_count,depth,non_clifford,overall_gate_count,p_cnot,p_t,time_diff[s],two_qubit_count
193,voqc,50.0,4.0,default/tprob/i_27_t_pr_0.1,69.0,39.0,7.0,76.0,0.0,0.1,-0.10249042510986328,12.0
194,qfast,50.0,4.0,default/tprob/i_27_t_pr_0.1,51.0,63.0,54.0,105.0,0.0,0.1,-0.05294394493103027,15.0
195,pyzx,50.0,4.0,default/tprob/i_27_t_pr_0.1,58.0,36.0,7.0,65.0,0.0,0.1,-0.042906999588012695,12.0
196,default,50.0,4.0,default/tprob/i_28_t_pr_0.1,75.0,42.0,3.0,78.0,0.0,0.1,-0.10214114189147949,21.0
197,tket,50.0,4.0,default/tprob/i_28_t_pr_0.1,45.0,28.0,3.0,48.0,0.0,0.1,-0.043382883071899414,11.0
198,qiskit,50.0,4.0,default/tprob/i_28_t_pr_0.1,73.0,40.0,3.0,76.0,0.0,0.1,-0.04585886001586914,19.0
199,tpar,50.0,4.0,default/tprob/i_28_t_pr_0.1,80.0,55.0,3.0,83.0,0.0,0.1,-0.047438859939575195,39.0
200,voqc,50.0,4.0,default/tprob/i_28_t_pr_0.1,108.0,56.0,3.0,111.0,0.0,0.1,-0.04855990409851074,17.0
201,qfast,50.0,4.0,default/tprob/i_28_t_pr_0.1,51.0,71.0,55.0,106.0,0.0,0.1,-0.05367898941040039,15.0
202,pyzx,50.0,4.0,default/tprob/i_28_t_pr_0.1,61.0,40.0,3.0,64.0,0.0,0.1,-0.04272150993347168,19.0
203,default,50.0,4.0,default/tprob/i_29_t_pr_0.1,70.0,50.0,4.0,74.0,0.0,0.1,-0.044931888580322266,18.0
204,tket,50.0,4.0,default/tprob/i_29_t_pr_0.1,41.0,29.0,4.0,45.0,0.0,0.1,-0.04245924949645996,12.0
205,qiskit,50.0,4.0,default/tprob/i_29_t_pr_0.1,70.0,50.0,4.0,74.0,0.0,0.1,-0.04508566856384277,18.0
206,tpar,50.0,4.0,default/tprob/i_29_t_pr_0.1,64.0,44.0,4.0,68.0,0.0,0.1,-0.045207977294921875,29.0
207,voqc,50.0,4.0,default/tprob/i_29_t_pr_0.1,84.0,69.0,4.0,88.0,0.0,0.1,-0.0470883846282959,18.0
208,qfast,50.0,4.0,default/tprob/i_29_t_pr_0.1,50.0,57.0,50.0,100.0,0.0,0.1,-0.052637338638305664,14.0
209,pyzx,50.0,4.0,default/tprob/i_29_t_pr_0.1,65.0,51.0,4.0,69.0,0.0,0.1,-0.09932994842529297,20.0
210,default,50.0,4.0,default/tprob/i_30_t_pr_0.1,74.0,39.0,4.0,78.0,0.0,0.1,-0.045393943786621094,19.0
211,tket,50.0,4.0,default/tprob/i_30_t_pr_0.1,62.0,33.0,4.0,66.0,0.0,0.1,-0.04402494430541992,11.0
212,qiskit,50.0,4.0,default/tprob/i_30_t_pr_0.1,72.0,37.0,4.0,76.0,0.0,0.1,-0.10487794876098633,17.0
213,tpar,50.0,4.0,default/tprob/i_30_t_pr_0.1,85.0,48.0,4.0,89.0,0.0,0.1,-0.047830820083618164,35.0
214,voqc,50.0,4.0,default/tprob/i_30_t_pr_0.1,88.0,53.0,4.0,92.0,0.0,0.1,-0.04668378829956055,15.0
215,qfast,50.0,4.0,default/tprob/i_30_t_pr_0.1,63.0,76.0,61.0,124.0,0.0,0.1,-0.11148214340209961,18.0
216,pyzx,50.0,4.0,default/tprob/i_30_t_pr_0.1,57.0,33.0,4.0,61.0,0.0,0.1,-0.0418701171875,12.0
217,default,50.0,4.0,default/tprob/i_31_t_pr_0.1,70.0,41.0,8.0,78.0,0.0,0.1,-0.04548501968383789,15.0
218,tket,50.0,4.0,default/tprob/i_31_t_pr_0.1,44.0,29.0,4.0,48.0,0.0,0.1,-0.10122156143188477,9.0
219,qiskit,50.0,4.0,default/tprob/i_31_t_pr_0.1,66.0,41.0,8.0,74.0,0.0,0.1,-0.044867515563964844,11.0
220,tpar,50.0,4.0,default/tprob/i_31_t_pr_0.1,69.0,44.0,4.0,73.0,0.0,0.1,-0.04534602165222168,26.0
221,voqc,50.0,4.0,default/tprob/i_31_t_pr_0.1,73.0,48.0,4.0,77.0,0.0,0.1,-0.04495716094970703,11.0
222,qfast,50.0,4.0,default/tprob/i_31_t_pr_0.1,60.0,71.0,67.0,127.0,0.0,0.1,-0.05645442008972168,18.0
223,pyzx,50.0,4.0,default/tprob/i_31_t_pr_0.1,57.0,38.0,4.0,61.0,0.0,0.1,-0.04221916198730469,15.0
224,default,50.0,4.0,default/tprob/i_32_t_pr_0.1,62.0,36.0,6.0,68.0,0.0,0.1,-0.04414224624633789,14.0
225,tket,50.0,4.0,default/tprob/i_32_t_pr_0.1,48.0,29.0,2.0,50.0,0.0,0.1,-0.042729854583740234,12.0
226,qiskit,50.0,4.0,default/tprob/i_32_t_pr_0.1,62.0,36.0,6.0,68.0,0.0,0.1,-0.04503440856933594,14.0
227,tpar,50.0,4.0,default/tprob/i_32_t_pr_0.1,69.0,49.0,2.0,71.0,0.0,0.1,-0.04567313194274902,33.0
228,voqc,50.0,4.0,default/tprob/i_32_t_pr_0.1,78.0,51.0,2.0,80.0,0.0,0.1,-0.10372710227966309,14.0
229,qfast,50.0,4.0,default/tprob/i_32_t_pr_0.1,54.0,72.0,60.0,114.0,0.0,0.1,-0.05480527877807617,16.0
230,pyzx,50.0,4.0,default/tprob/i_32_t_pr_0.1,48.0,33.0,2.0,50.0,0.0,0.1,-0.04161787033081055,18.0
231,default,50.0,4.0,default/tprob/i_33_t_pr_0.1,77.0,41.0,7.0,84.0,0.0,0.1,-0.10250425338745117,13.0
232,tket,50.0,4.0,default/tprob/i_33_t_pr_0.1,36.0,20.0,5.0,41.0,0.0,0.1,-0.04260849952697754,8.0
233,qiskit,50.0,4.0,default/tprob/i_33_t_pr_0.1,75.0,41.0,7.0,82.0,0.0,0.1,-0.04599356651306152,11.0
234,tpar,50.0,4.0,default/tprob/i_33_t_pr_0.1,75.0,47.0,5.0,80.0,0.0,0.1,-0.046332359313964844,24.0
235,voqc,50.0,4.0,default/tprob/i_33_t_pr_0.1,84.0,53.0,5.0,89.0,0.0,0.1,-0.04600381851196289,11.0
236,qfast,50.0,4.0,default/tprob/i_33_t_pr_0.1,67.0,104.0,73.0,140.0,0.0,0.1,-0.058942556381225586,20.0
237,pyzx,50.0,4.0,default/tprob/i_33_t_pr_0.1,58.0,39.0,5.0,63.0,0.0,0.1,-0.0424039363861084,14.0
238,default,50.0,4.0,default/tprob/i_34_t_pr_0.1,88.0,53.0,4.0,92.0,0.0,0.1,-0.046373605728149414,13.0
239,tket,50.0,4.0,default/tprob/i_34_t_pr_0.1,40.0,28.0,2.0,42.0,0.0,0.1,-0.04240131378173828,9.0
240,qiskit,50.0,4.0,default/tprob/i_34_t_pr_0.1,88.0,53.0,4.0,92.0,0.0,0.1,-0.04645538330078125,13.0
241,tpar,50.0,4.0,default/tprob/i_34_t_pr_0.1,78.0,44.0,2.0,80.0,0.0,0.1,-0.0465090274810791,28.0
242,voqc,50.0,4.0,default/tprob/i_34_t_pr_0.1,96.0,50.0,2.0,98.0,0.0,0.1,-0.04724287986755371,13.0
243,qfast,50.0,4.0,default/tprob/i_34_t_pr_0.1,40.0,44.0,43.0,83.0,0.0,0.1,-0.05044865608215332,12.0
244,pyzx,50.0,4.0,default/tprob/i_34_t_pr_0.1,55.0,36.0,2.0,57.0,0.0,0.1,-0.09905457496643066,19.0
245,default,50.0,4.0,default/tprob/i_35_t_pr_0.1,72.0,32.0,8.0,80.0,0.0,0.1,-0.04589557647705078,13.0
246,tket,50.0,4.0,default/tprob/i_35_t_pr_0.1,57.0,32.0,4.0,61.0,0.0,0.1,-0.04392671585083008,10.0
247,qiskit,50.0,4.0,default/tprob/i_35_t_pr_0.1,70.0,30.0,8.0,78.0,0.0,0.1,-0.10326433181762695,11.0
248,tpar,50.0,4.0,default/tprob/i_35_t_pr_0.1,79.0,40.0,4.0,83.0,0.0,0.1,-0.04625844955444336,22.0
249,voqc,50.0,4.0,default/tprob/i_35_t_pr_0.1,97.0,45.0,4.0,101.0,0.0,0.1,-0.04702949523925781,11.0
250,qfast,50.0,4.0,default/tprob/i_35_t_pr_0.1,49.0,52.0,51.0,100.0,0.0,0.1,-0.11026930809020996,14.0
251,pyzx,50.0,4.0,default/tprob/i_35_t_pr_0.1,80.0,44.0,4.0,84.0,0.0,0.1,-0.04368185997009277,20.0
252,default,50.0,4.0,default/tprob/i_36_t_pr_0.1,88.0,44.0,4.0,92.0,0.0,0.1,-0.04659914970397949,18.0
253,tket,50.0,4.0,default/tprob/i_36_t_pr_0.1,58.0,34.0,4.0,62.0,0.0,0.1,-0.10038065910339355,13.0
254,qiskit,50.0,4.0,default/tprob/i_36_t_pr_0.1,88.0,44.0,4.0,92.0,0.0,0.1,-0.04784059524536133,18.0
255,tpar,50.0,4.0,default/tprob/i_36_t_pr_0.1,90.0,48.0,0.0,90.0,0.0,0.1,-0.04752707481384277,32.0
256,voqc,50.0,4.0,default/tprob/i_36_t_pr_0.1,133.0,68.0,0.0,133.0,0.0,0.1,-0.05008363723754883,18.0
257,qfast,50.0,4.0,default/tprob/i_36_t_pr_0.1,28.0,38.0,29.0,57.0,0.0,0.1,-0.04643416404724121,8.0
258,pyzx,50.0,4.0,default/tprob/i_36_t_pr_0.1,46.0,27.0,0.0,46.0,0.0,0.1,-0.04131746292114258,15.0
259,default,50.0,4.0,default/tprob/i_37_t_pr_0.1,79.0,48.0,7.0,86.0,0.0,0.1,-0.04570746421813965,15.0
260,tket,50.0,4.0,default/tprob/i_37_t_pr_0.1,50.0,27.0,5.0,55.0,0.0,0.1,-0.04375028610229492,9.0
261,qiskit,50.0,4.0,default/tprob/i_37_t_pr_0.1,79.0,48.0,7.0,86.0,0.0,0.1,-0.04667854309082031,15.0
262,tpar,50.0,4.0,default/tprob/i_37_t_pr_0.1,99.0,67.0,5.0,104.0,0.0,0.1,-0.04950261116027832,51.0
263,voqc,50.0,4.0,default/tprob/i_37_t_pr_0.1,119.0,72.0,5.0,124.0,0.0,0.1,-0.049675941467285156,15.0
264,qfast,50.0,4.0,default/tprob/i_37_t_pr_0.1,55.0,57.0,57.0,112.0,0.0,0.1,-0.05428171157836914,16.0
265,pyzx,50.0,4.0,default/tprob/i_37_t_pr_0.1,74.0,43.0,5.0,79.0,0.0,0.1,-0.043779850006103516,20.0
266,default,50.0,4.0,default/tprob/i_38_t_pr_0.1,77.0,46.0,5.0,82.0,0.0,0.1,-0.045773983001708984,11.0
267,tket,50.0,4.0,default/tprob/i_38_t_pr_0.1,45.0,28.0,5.0,50.0,0.0,0.1,-0.043239593505859375,10.0
268,qiskit,50.0,4.0,default/tprob/i_38_t_pr_0.1,77.0,46.0,5.0,82.0,0.0,0.1,-0.045824289321899414,11.0
269,tpar,50.0,4.0,default/tprob/i_38_t_pr_0.1,76.0,50.0,5.0,81.0,0.0,0.1,-0.1034846305847168,29.0
270,voqc,50.0,4.0,default/tprob/i_38_t_pr_0.1,72.0,47.0,5.0,77.0,0.0,0.1,-0.04508614540100098,11.0
271,qfast,50.0,4.0,default/tprob/i_38_t_pr_0.1,64.0,92.0,69.0,133.0,0.0,0.1,-0.05760836601257324,19.0
272,pyzx,50.0,4.0,default/tprob/i_38_t_pr_0.1,48.0,31.0,5.0,53.0,0.0,0.1,-0.10025191307067871,14.0
273,default,50.0,4.0,default/tprob/i_39_t_pr_0.1,75.0,38.0,5.0,80.0,0.0,0.1,-0.045679569244384766,15.0
274,tket,50.0,4.0,default/tprob/i_39_t_pr_0.1,46.0,20.0,3.0,49.0,0.0,0.1,-0.0425417423248291,9.0
275,qiskit,50.0,4.0,default/tprob/i_39_t_pr_0.1,75.0,38.0,5.0,80.0,0.0,0.1,-0.10084104537963867,15.0
276,tpar,50.0,4.0,default/tprob/i_39_t_pr_0.1,80.0,49.0,3.0,83.0,0.0,0.1,-0.04706692695617676,31.0
277,voqc,50.0,4.0,default/tprob/i_39_t_pr_0.1,87.0,51.0,3.0,90.0,0.0,0.1,-0.0469965934753418,13.0
278,qfast,50.0,4.0,default/tprob/i_39_t_pr_0.1,55.0,79.0,57.0,112.0,0.0,0.1,-0.05362844467163086,16.0
279,pyzx,50.0,4.0,default/tprob/i_39_t_pr_0.1,45.0,30.0,3.0,48.0,0.0,0.1,-0.04149436950683594,13.0
280,default,50.0,4.0,default/tprob/i_40_t_pr_0.1,86.0,41.0,2.0,88.0,0.0,0.1,-0.04624319076538086,16.0
281,tket,50.0,4.0,default/tprob/i_40_t_pr_0.1,64.0,31.0,4.0,68.0,0.0,0.1,-0.10275578498840332,9.0
282,qiskit,50.0,4.0,default/tprob/i_40_t_pr_0.1,84.0,41.0,2.0,86.0,0.0,0.1,-0.0460968017578125,14.0
283,tpar,50.0,4.0,default/tprob/i_40_t_pr_0.1,75.0,40.0,2.0,77.0,0.0,0.1,-0.04595232009887695,26.0
284,voqc,50.0,4.0,default/tprob/i_40_t_pr_0.1,122.0,62.0,2.0,124.0,0.0,0.1,-0.049620628356933594,14.0
285,qfast,50.0,4.0,default/tprob/i_40_t_pr_0.1,64.0,68.0,67.0,131.0,0.0,0.1,-0.057938575744628906,19.0
286,pyzx,50.0,4.0,default/tprob/i_40_t_pr_0.1,81.0,42.0,2.0,83.0,0.0,0.1,-0.04366874694824219,27.0
287,default,50.0,4.0,default/tprob/i_41_t_pr_0.1,75.0,40.0,5.0,80.0,0.0,0.1,-0.1019587516784668,13.0
288,tket,50.0,4.0,default/tprob/i_41_t_pr_0.1,31.0,20.0,3.0,34.0,0.0,0.1,-0.04128003120422363,8.0
289,qiskit,50.0,4.0,default/tprob/i_41_t_pr_0.1,73.0,38.0,5.0,78.0,0.0,0.1,-0.04573965072631836,11.0
290,tpar,50.0,4.0,default/tprob/i_41_t_pr_0.1,72.0,48.0,3.0,75.0,0.0,0.1,-0.04636693000793457,30.0
291,voqc,50.0,4.0,default/tprob/i_41_t_pr_0.1,74.0,40.0,3.0,77.0,0.0,0.1,-0.04485511779785156,11.0
292,qfast,50.0,4.0,default/tprob/i_41_t_pr_0.1,57.0,66.0,55.0,112.0,0.0,0.1,-0.055655479431152344,16.0
293,pyzx,50.0,4.0,default/tprob/i_41_t_pr_0.1,42.0,29.0,3.0,45.0,0.0,0.1,-0.041871070861816406,15.0
294,default,50.0,4.0,default/tprob/i_42_t_pr_0.1,64.0,39.0,6.0,70.0,0.0,0.1,-0.04476022720336914,15.0
295,tket,50.0,4.0,default/tprob/i_42_t_pr_0.1,44.0,25.0,4.0,48.0,0.0,0.1,-0.04343414306640625,12.0
296,qiskit,50.0,4.0,default/tprob/i_42_t_pr_0.1,64.0,39.0,6.0,70.0,0.0,0.1,-0.04504823684692383,15.0
297,tpar,50.0,4.0,default/tprob/i_42_t_pr_0.1,81.0,60.0,4.0,85.0,0.0,0.1,-0.10383033752441406,44.0
298,voqc,50.0,4.0,default/tprob/i_42_t_pr_0.1,83.0,55.0,4.0,87.0,0.0,0.1,-0.04637646675109863,15.0
299,qfast,50.0,4.0,default/tprob/i_42_t_pr_0.1,58.0,75.0,53.0,111.0,0.0,0.1,-0.054205894470214844,16.0
300,pyzx,50.0,4.0,default/tprob/i_42_t_pr_0.1,63.0,38.0,4.0,67.0,0.0,0.1,-0.04231905937194824,15.0
301,default,50.0,4.0,default/tprob/i_43_t_pr_0.1,75.0,37.0,3.0,78.0,0.0,0.1,-0.04521918296813965,10.0
302,tket,50.0,4.0,default/tprob/i_43_t_pr_0.1,43.0,24.0,6.0,49.0,0.0,0.1,-0.04286026954650879,8.0
303,qiskit,50.0,4.0,default/tprob/i_43_t_pr_0.1,75.0,37.0,3.0,78.0,0.0,0.1,-0.0449221134185791,10.0
304,tpar,50.0,4.0,default/tprob/i_43_t_pr_0.1,68.0,41.0,3.0,71.0,0.0,0.1,-0.04511857032775879,24.0
305,voqc,50.0,4.0,default/tprob/i_43_t_pr_0.1,78.0,45.0,3.0,81.0,0.0,0.1,-0.04548478126525879,10.0
306,qfast,50.0,4.0,default/tprob/i_43_t_pr_0.1,47.0,54.0,44.0,91.0,0.0,0.1,-0.05191612243652344,13.0
307,pyzx,50.0,4.0,default/tprob/i_43_t_pr_0.1,46.0,31.0,3.0,49.0,0.0,0.1,-0.10038328170776367,14.0
308,default,50.0,4.0,default/tprob/i_44_t_pr_0.1,73.0,39.0,3.0,76.0,0.0,0.1,-0.04508829116821289,13.0
309,tket,50.0,4.0,default/tprob/i_44_t_pr_0.1,41.0,21.0,3.0,44.0,0.0,0.1,-0.0426485538482666,9.0
310,qiskit,50.0,4.0,default/tprob/i_44_t_pr_0.1,73.0,39.0,3.0,76.0,0.0,0.1,-0.10268807411193848,13.0
311,tpar,50.0,4.0,default/tprob/i_44_t_pr_0.1,66.0,43.0,3.0,69.0,0.0,0.1,-0.04586338996887207,24.0
312,voqc,50.0,4.0,default/tprob/i_44_t_pr_0.1,82.0,45.0,3.0,85.0,0.0,0.1,-0.047042131423950195,13.0
313,qfast,50.0,4.0,default/tprob/i_44_t_pr_0.1,54.0,69.0,52.0,106.0,0.0,0.1,-0.05306077003479004,15.0
314,pyzx,50.0,4.0,default/tprob/i_44_t_pr_0.1,58.0,35.0,3.0,61.0,0.0,0.1,-0.04275059700012207,17.0
315,default,50.0,4.0,default/tprob/i_45_t_pr_0.1,68.0,41.0,6.0,74.0,0.0,0.1,-0.0445246696472168,14.0
316,tket,50.0,4.0,default/tprob/i_45_t_pr_0.1,41.0,19.0,2.0,43.0,0.0,0.1,-0.042181968688964844,8.0
317,qiskit,50.0,4.0,default/tprob/i_45_t_pr_0.1,66.0,39.0,6.0,72.0,0.0,0.1,-0.04504680633544922,12.0
318,tpar,50.0,4.0,default/tprob/i_45_t_pr_0.1,82.0,61.0,2.0,84.0,0.0,0.1,-0.04771876335144043,38.0
319,voqc,50.0,4.0,default/tprob/i_45_t_pr_0.1,88.0,54.0,2.0,90.0,0.0,0.1,-0.04668450355529785,12.0
320,qfast,50.0,4.0,default/tprob/i_45_t_pr_0.1,61.0,83.0,64.0,125.0,0.0,0.1,-0.05612826347351074,18.0
321,pyzx,50.0,4.0,default/tprob/i_45_t_pr_0.1,57.0,38.0,2.0,59.0,0.0,0.1,-0.0418858528137207,18.0
322,default,50.0,4.0,default/tprob/i_46_t_pr_0.1,92.0,40.0,4.0,96.0,0.0,0.1,-0.04674935340881348,12.0
323,tket,50.0,4.0,default/tprob/i_46_t_pr_0.1,61.0,27.0,8.0,69.0,0.0,0.1,-0.04491758346557617,10.0
324,qiskit,50.0,4.0,default/tprob/i_46_t_pr_0.1,92.0,40.0,4.0,96.0,0.0,0.1,-0.04666447639465332,12.0
325,tpar,50.0,4.0,default/tprob/i_46_t_pr_0.1,87.0,47.0,4.0,91.0,0.0,0.1,-0.047385454177856445,25.0
326,voqc,50.0,4.0,default/tprob/i_46_t_pr_0.1,135.0,67.0,4.0,139.0,0.0,0.1,-0.05021405220031738,12.0
327,qfast,50.0,4.0,default/tprob/i_46_t_pr_0.1,55.0,55.0,48.0,103.0,0.0,0.1,-0.05296683311462402,15.0
328,pyzx,50.0,4.0,default/tprob/i_46_t_pr_0.1,68.0,43.0,4.0,72.0,0.0,0.1,-0.043487548828125,19.0
329,default,50.0,4.0,default/tprob/i_47_t_pr_0.1,73.0,47.0,5.0,78.0,0.0,0.1,-0.04549551010131836,19.0
330,tket,50.0,4.0,default/tprob/i_47_t_pr_0.1,66.0,31.0,5.0,71.0,0.0,0.1,-0.044741153717041016,10.0
331,qiskit,50.0,4.0,default/tprob/i_47_t_pr_0.1,73.0,47.0,5.0,78.0,0.0,0.1,-0.04599356651306152,19.0
332,tpar,50.0,4.0,default/tprob/i_47_t_pr_0.1,95.0,67.0,5.0,100.0,0.0,0.1,-0.10837841033935547,61.0
333,voqc,50.0,4.0,default/tprob/i_47_t_pr_0.1,96.0,63.0,5.0,101.0,0.0,0.1,-0.04769778251647949,19.0
334,qfast,50.0,4.0,default/tprob/i_47_t_pr_0.1,57.0,66.0,63.0,120.0,0.0,0.1,-0.05535316467285156,17.0
335,pyzx,50.0,4.0,default/tprob/i_47_t_pr_0.1,60.0,45.0,5.0,65.0,0.0,0.1,-0.10154485702514648,19.0
336,default,50.0,4.0,default/tprob/i_48_t_pr_0.1,69.0,41.0,5.0,74.0,0.0,0.1,-0.0453801155090332,17.0
337,tket,50.0,4.0,default/tprob/i_48_t_pr_0.1,32.0,26.0,3.0,35.0,0.0,0.1,-0.04168224334716797,11.0
338,qiskit,50.0,4.0,default/tprob/i_48_t_pr_0.1,67.0,41.0,5.0,72.0,0.0,0.1,-0.10193514823913574,15.0
339,tpar,50.0,4.0,default/tprob/i_48_t_pr_0.1,79.0,52.0,3.0,82.0,0.0,0.1,-0.04679727554321289,35.0
340,voqc,50.0,4.0,default/tprob/i_48_t_pr_0.1,74.0,56.0,3.0,77.0,0.0,0.1,-0.0455167293548584,15.0
341,qfast,50.0,4.0,default/tprob/i_48_t_pr_0.1,52.0,65.0,54.0,106.0,0.0,0.1,-0.05341696739196777,15.0
342,pyzx,50.0,4.0,default/tprob/i_48_t_pr_0.1,60.0,37.0,3.0,63.0,0.0,0.1,-0.04226255416870117,18.0
343,default,50.0,4.0,default/tprob/i_49_t_pr_0.1,55.0,41.0,7.0,62.0,0.0,0.1,-0.04418516159057617,22.0
344,tket,50.0,4.0,default/tprob/i_49_t_pr_0.1,34.0,28.0,3.0,37.0,0.0,0.1,-0.04154539108276367,12.0
345,qiskit,50.0,4.0,default/tprob/i_49_t_pr_0.1,51.0,40.0,7.0,58.0,0.0,0.1,-0.04425930976867676,18.0
346,tpar,50.0,4.0,default/tprob/i_49_t_pr_0.1,45.0,29.0,3.0,48.0,0.0,0.1,-0.04369044303894043,23.0
347,voqc,50.0,4.0,default/tprob/i_49_t_pr_0.1,56.0,47.0,3.0,59.0,0.0,0.1,-0.04435253143310547,18.0
348,qfast,50.0,4.0,default/tprob/i_49_t_pr_0.1,74.0,113.0,84.0,158.0,0.0,0.1,-0.11872696876525879,23.0
349,pyzx,50.0,4.0,default/tprob/i_49_t_pr_0.1,59.0,38.0,3.0,62.0,0.0,0.1,-0.042317867279052734,19.0
350,default,50.0,4.0,default/tprob/i_0_t_pr_0.3,68.0,42.0,16.0,84.0,0.0,0.3,-0.049046993255615234,9.0
351,tket,50.0,4.0,default/tprob/i_0_t_pr_0.3,29.0,17.0,2.0,31.0,0.0,0.3,-0.1057276725769043,4.0
352,qiskit,50.0,4.0,default/tprob/i_0_t_pr_0.3,66.0,32.0,16.0,82.0,0.0,0.3,-0.04871964454650879,7.0
353,tpar,50.0,4.0,default/tprob/i_0_t_pr_0.3,49.0,26.0,2.0,51.0,0.0,0.3,-0.0435786247253418,12.0
354,voqc,50.0,4.0,default/tprob/i_0_t_pr_0.3,76.0,38.0,2.0,78.0,0.0,0.3,-0.04529213905334473,7.0
355,qfast,50.0,4.0,default/tprob/i_0_t_pr_0.3,30.0,40.0,35.0,65.0,0.0,0.3,-0.04785919189453125,9.0
356,pyzx,50.0,4.0,default/tprob/i_0_t_pr_0.3,37.0,22.0,2.0,39.0,0.0,0.3,-0.041124582290649414,8.0
357,default,50.0,4.0,default/tprob/i_1_t_pr_0.3,55.0,27.0,17.0,72.0,0.0,0.3,-0.044791460037231445,10.0
358,tket,50.0,4.0,default/tprob/i_1_t_pr_0.3,38.0,23.0,11.0,49.0,0.0,0.3,-0.04291534423828125,8.0
359,qiskit,50.0,4.0,default/tprob/i_1_t_pr_0.3,53.0,27.0,17.0,70.0,0.0,0.3,-0.04443073272705078,8.0
360,tpar,50.0,4.0,default/tprob/i_1_t_pr_0.3,66.0,42.0,11.0,77.0,0.0,0.3,-0.04581427574157715,27.0
361,voqc,50.0,4.0,default/tprob/i_1_t_pr_0.3,69.0,31.0,11.0,80.0,0.0,0.3,-0.10082507133483887,8.0
362,qfast,50.0,4.0,default/tprob/i_1_t_pr_0.3,96.0,140.0,110.0,206.0,0.0,0.3,-0.06670260429382324,30.0
363,pyzx,50.0,4.0,default/tprob/i_1_t_pr_0.3,81.0,56.0,11.0,92.0,0.0,0.3,-0.044317007064819336,20.0
364,default,50.0,4.0,default/tprob/i_2_t_pr_0.3,59.0,40.0,15.0,74.0,0.0,0.3,-0.045455217361450195,12.0
365,tket,50.0,4.0,default/tprob/i_2_t_pr_0.3,42.0,28.0,7.0,49.0,0.0,0.3,-0.042944908142089844,10.0
366,qiskit,50.0,4.0,default/tprob/i_2_t_pr_0.3,59.0,40.0,15.0,74.0,0.0,0.3,-0.044829368591308594,12.0
367,tpar,50.0,4.0,default/tprob/i_2_t_pr_0.3,62.0,45.0,7.0,69.0,0.0,0.3,-0.1042792797088623,26.0
368,voqc,50.0,4.0,default/tprob/i_2_t_pr_0.3,81.0,58.0,7.0,88.0,0.0,0.3,-0.04664444923400879,12.0
369,qfast,50.0,4.0,default/tprob/i_2_t_pr_0.3,56.0,70.0,54.0,110.0,0.0,0.3,-0.05431652069091797,16.0
370,pyzx,50.0,4.0,default/tprob/i_2_t_pr_0.3,62.0,43.0,7.0,69.0,0.0,0.3,-0.04274868965148926,13.0
371,default,50.0,4.0,default/tprob/i_3_t_pr_0.3,58.0,34.0,16.0,74.0,0.0,0.3,-0.045340538024902344,13.0
372,tket,50.0,4.0,default/tprob/i_3_t_pr_0.3,56.0,28.0,8.0,64.0,0.0,0.3,-0.0446932315826416,12.0
373,qiskit,50.0,4.0,default/tprob/i_3_t_pr_0.3,58.0,34.0,16.0,74.0,0.0,0.3,-0.045226097106933594,13.0
374,tpar,50.0,4.0,default/tprob/i_3_t_pr_0.3,73.0,54.0,8.0,81.0,0.0,0.3,-0.04734325408935547,36.0
375,voqc,50.0,4.0,default/tprob/i_3_t_pr_0.3,83.0,44.0,8.0,91.0,0.0,0.3,-0.046750783920288086,13.0
376,qfast,50.0,4.0,default/tprob/i_3_t_pr_0.3,45.0,52.0,49.0,94.0,0.0,0.3,-0.05122184753417969,13.0
377,pyzx,50.0,4.0,default/tprob/i_3_t_pr_0.3,66.0,36.0,8.0,74.0,0.0,0.3,-0.043436288833618164,19.0
378,default,50.0,4.0,default/tprob/i_4_t_pr_0.3,45.0,32.0,17.0,62.0,0.0,0.3,-0.04437136650085449,15.0
379,tket,50.0,4.0,default/tprob/i_4_t_pr_0.3,47.0,29.0,7.0,54.0,0.0,0.3,-0.043698787689208984,12.0
380,qiskit,50.0,4.0,default/tprob/i_4_t_pr_0.3,43.0,30.0,17.0,60.0,0.0,0.3,-0.044057369232177734,13.0
381,tpar,50.0,4.0,default/tprob/i_4_t_pr_0.3,75.0,57.0,7.0,82.0,0.0,0.3,-0.04788541793823242,44.0
382,voqc,50.0,4.0,default/tprob/i_4_t_pr_0.3,49.0,31.0,7.0,56.0,0.0,0.3,-0.04349374771118164,13.0
383,qfast,50.0,4.0,default/tprob/i_4_t_pr_0.3,65.0,73.0,68.0,133.0,0.0,0.3,-0.11248278617858887,19.0
384,pyzx,50.0,4.0,default/tprob/i_4_t_pr_0.3,66.0,45.0,7.0,73.0,0.0,0.3,-0.04288220405578613,17.0
385,default,50.0,4.0,default/tprob/i_5_t_pr_0.3,67.0,33.0,15.0,82.0,0.0,0.3,-0.04582071304321289,6.0
386,tket,50.0,4.0,default/tprob/i_5_t_pr_0.3,44.0,24.0,7.0,51.0,0.0,0.3,-0.09898805618286133,6.0
387,qiskit,50.0,4.0,default/tprob/i_5_t_pr_0.3,67.0,33.0,15.0,82.0,0.0,0.3,-0.045716047286987305,6.0
388,tpar,50.0,4.0,default/tprob/i_5_t_pr_0.3,70.0,52.0,9.0,79.0,0.0,0.3,-0.04627490043640137,30.0
