,algorithm,circ_num_gates,circ_q_count,circuit,clifford_count,depth,non_clifford,overall_gate_count,p_cnot,p_t,time_diff[s],two_qubit_count
442,tket,90.0,4.0,default/gate_count/i_13_cnt_90,66.0,45.0,10.0,76.0,0.0,0.0,-0.04570436477661133,13.0
443,qiskit,90.0,4.0,default/gate_count/i_13_cnt_90,108.0,62.0,22.0,130.0,0.0,0.0,-0.05048251152038574,21.0
444,tpar,90.0,4.0,default/gate_count/i_13_cnt_90,137.0,89.0,10.0,147.0,0.0,0.0,-0.05466008186340332,68.0
445,voqc,90.0,4.0,default/gate_count/i_13_cnt_90,147.0,76.0,10.0,157.0,0.0,0.0,-0.05289196968078613,19.0
446,qfast,90.0,4.0,default/gate_count/i_13_cnt_90,64.0,66.0,70.0,134.0,0.0,0.0,-0.05690598487854004,19.0
447,pyzx,90.0,4.0,default/gate_count/i_13_cnt_90,86.0,61.0,8.0,94.0,0.0,0.0,-0.04489302635192871,27.0
448,default,90.0,4.0,default/gate_count/i_14_cnt_90,102.0,51.0,22.0,124.0,0.0,0.0,-0.04941725730895996,22.0
449,tket,90.0,4.0,default/gate_count/i_14_cnt_90,60.0,36.0,12.0,72.0,0.0,0.0,-0.10134768486022949,17.0
450,qiskit,90.0,4.0,default/gate_count/i_14_cnt_90,102.0,51.0,22.0,124.0,0.0,0.0,-0.050241947174072266,22.0
451,tpar,90.0,4.0,default/gate_count/i_14_cnt_90,118.0,81.0,12.0,130.0,0.0,0.0,-0.05339813232421875,66.0
452,voqc,90.0,4.0,default/gate_count/i_14_cnt_90,118.0,61.0,12.0,130.0,0.0,0.0,-0.0500490665435791,20.0
453,qfast,90.0,4.0,default/gate_count/i_14_cnt_90,110.0,130.0,131.0,241.0,0.0,0.0,-0.0722968578338623,35.0
454,pyzx,90.0,4.0,default/gate_count/i_14_cnt_90,110.0,79.0,10.0,120.0,0.0,0.0,-0.0464482307434082,30.0
455,default,90.0,4.0,default/gate_count/i_15_cnt_90,107.0,64.0,27.0,134.0,0.0,0.0,-0.05037736892700195,21.0
456,tket,90.0,4.0,default/gate_count/i_15_cnt_90,58.0,36.0,15.0,73.0,0.0,0.0,-0.046079397201538086,14.0
457,qiskit,90.0,4.0,default/gate_count/i_15_cnt_90,107.0,64.0,27.0,134.0,0.0,0.0,-0.05075836181640625,21.0
458,tpar,90.0,4.0,default/gate_count/i_15_cnt_90,121.0,82.0,13.0,134.0,0.0,0.0,-0.052140235900878906,41.0
459,voqc,90.0,4.0,default/gate_count/i_15_cnt_90,143.0,76.0,13.0,156.0,0.0,0.0,-0.05243706703186035,21.0
460,qfast,90.0,4.0,default/gate_count/i_15_cnt_90,111.0,123.0,123.0,234.0,0.0,0.0,-0.07168054580688477,34.0
461,pyzx,90.0,4.0,default/gate_count/i_15_cnt_90,94.0,59.0,13.0,107.0,0.0,0.0,-0.04610586166381836,23.0
462,default,90.0,4.0,default/gate_count/i_16_cnt_90,120.0,64.0,18.0,138.0,0.0,0.0,-0.05085396766662598,26.0
463,tket,90.0,4.0,default/gate_count/i_16_cnt_90,72.0,41.0,15.0,87.0,0.0,0.0,-0.10210037231445312,16.0
464,qiskit,90.0,4.0,default/gate_count/i_16_cnt_90,118.0,63.0,18.0,136.0,0.0,0.0,-0.05109453201293945,24.0
465,tpar,90.0,4.0,default/gate_count/i_16_cnt_90,123.0,73.0,8.0,131.0,0.0,0.0,-0.052181243896484375,48.0
466,voqc,90.0,4.0,default/gate_count/i_16_cnt_90,150.0,82.0,8.0,158.0,0.0,0.0,-0.11107683181762695,24.0
467,qfast,90.0,4.0,default/gate_count/i_16_cnt_90,66.0,84.0,75.0,141.0,0.0,0.0,-0.058954477310180664,20.0
468,pyzx,90.0,4.0,default/gate_count/i_16_cnt_90,89.0,65.0,6.0,95.0,0.0,0.0,-0.04539918899536133,30.0
469,default,90.0,4.0,default/gate_count/i_17_cnt_90,124.0,62.0,20.0,144.0,0.0,0.0,-0.0511777400970459,21.0
470,tket,90.0,4.0,default/gate_count/i_17_cnt_90,69.0,45.0,14.0,83.0,0.0,0.0,-0.04655909538269043,14.0
471,qiskit,90.0,4.0,default/gate_count/i_17_cnt_90,122.0,62.0,20.0,142.0,0.0,0.0,-0.05097770690917969,19.0
472,tpar,90.0,4.0,default/gate_count/i_17_cnt_90,148.0,105.0,14.0,162.0,0.0,0.0,-0.05582857131958008,71.0
473,voqc,90.0,4.0,default/gate_count/i_17_cnt_90,171.0,95.0,14.0,185.0,0.0,0.0,-0.05478215217590332,19.0
474,qfast,90.0,4.0,default/gate_count/i_17_cnt_90,95.0,122.0,109.0,204.0,0.0,0.0,-0.12332844734191895,30.0
475,pyzx,90.0,4.0,default/gate_count/i_17_cnt_90,134.0,86.0,12.0,146.0,0.0,0.0,-0.04827284812927246,38.0
476,default,90.0,4.0,default/gate_count/i_18_cnt_90,109.0,64.0,21.0,130.0,0.0,0.0,-0.04968428611755371,23.0
477,tket,90.0,4.0,default/gate_count/i_18_cnt_90,86.0,48.0,11.0,97.0,0.0,0.0,-0.047644853591918945,18.0
478,qiskit,90.0,4.0,default/gate_count/i_18_cnt_90,107.0,62.0,21.0,128.0,0.0,0.0,-0.0505070686340332,21.0
479,tpar,90.0,4.0,default/gate_count/i_18_cnt_90,156.0,112.0,11.0,167.0,0.0,0.0,-0.05692911148071289,88.0
480,voqc,90.0,4.0,default/gate_count/i_18_cnt_90,136.0,78.0,11.0,147.0,0.0,0.0,-0.05203652381896973,21.0
481,qfast,90.0,4.0,default/gate_count/i_18_cnt_90,72.0,87.0,82.0,154.0,0.0,0.0,-0.06005287170410156,22.0
482,pyzx,90.0,4.0,default/gate_count/i_18_cnt_90,102.0,68.0,9.0,111.0,0.0,0.0,-0.045747995376586914,29.0
483,default,90.0,4.0,default/gate_count/i_19_cnt_90,119.0,60.0,23.0,142.0,0.0,0.0,-0.050879478454589844,21.0
484,tket,90.0,4.0,default/gate_count/i_19_cnt_90,85.0,61.0,15.0,100.0,0.0,0.0,-0.048069000244140625,19.0
485,qiskit,90.0,4.0,default/gate_count/i_19_cnt_90,119.0,60.0,23.0,142.0,0.0,0.0,-0.1061100959777832,21.0
486,tpar,90.0,4.0,default/gate_count/i_19_cnt_90,145.0,102.0,15.0,160.0,0.0,0.0,-0.05494213104248047,64.0
487,voqc,90.0,4.0,default/gate_count/i_19_cnt_90,121.0,68.0,15.0,136.0,0.0,0.0,-0.05049777030944824,21.0
488,qfast,90.0,4.0,default/gate_count/i_19_cnt_90,154.0,217.0,192.0,346.0,0.0,0.0,-0.1414170265197754,51.0
489,pyzx,90.0,4.0,default/gate_count/i_19_cnt_90,130.0,94.0,15.0,145.0,0.0,0.0,-0.04842948913574219,38.0
490,default,90.0,4.0,default/gate_count/i_20_cnt_90,121.0,71.0,19.0,140.0,0.0,0.0,-0.05149364471435547,28.0
491,tket,90.0,4.0,default/gate_count/i_20_cnt_90,93.0,60.0,17.0,110.0,0.0,0.0,-0.04856562614440918,19.0
492,qiskit,90.0,4.0,default/gate_count/i_20_cnt_90,119.0,71.0,19.0,138.0,0.0,0.0,-0.051216840744018555,26.0
493,tpar,90.0,4.0,default/gate_count/i_20_cnt_90,162.0,115.0,13.0,175.0,0.0,0.0,-0.05837106704711914,93.0
494,voqc,90.0,4.0,default/gate_count/i_20_cnt_90,137.0,78.0,13.0,150.0,0.0,0.0,-0.05269670486450195,26.0
495,qfast,90.0,4.0,default/gate_count/i_20_cnt_90,102.0,135.0,129.0,231.0,0.0,0.0,-0.07082033157348633,33.0
496,pyzx,90.0,4.0,default/gate_count/i_20_cnt_90,110.0,78.0,13.0,123.0,0.0,0.0,-0.04716801643371582,33.0
497,default,90.0,4.0,default/gate_count/i_21_cnt_90,116.0,59.0,20.0,136.0,0.0,0.0,-0.050673723220825195,19.0
498,tket,90.0,4.0,default/gate_count/i_21_cnt_90,67.0,38.0,12.0,79.0,0.0,0.0,-0.04549241065979004,10.0
499,qiskit,90.0,4.0,default/gate_count/i_21_cnt_90,112.0,56.0,20.0,132.0,0.0,0.0,-0.05056428909301758,15.0
500,tpar,90.0,4.0,default/gate_count/i_21_cnt_90,111.0,68.0,12.0,123.0,0.0,0.0,-0.05089259147644043,35.0
501,voqc,90.0,4.0,default/gate_count/i_21_cnt_90,127.0,70.0,12.0,139.0,0.0,0.0,-0.10716819763183594,13.0
502,qfast,90.0,4.0,default/gate_count/i_21_cnt_90,82.0,103.0,94.0,176.0,0.0,0.0,-0.06303286552429199,25.0
503,pyzx,90.0,4.0,default/gate_count/i_21_cnt_90,98.0,66.0,12.0,110.0,0.0,0.0,-0.04559183120727539,26.0
504,default,90.0,4.0,default/gate_count/i_22_cnt_90,132.0,69.0,12.0,144.0,0.0,0.0,-0.051711082458496094,28.0
505,tket,90.0,4.0,default/gate_count/i_22_cnt_90,74.0,37.0,10.0,84.0,0.0,0.0,-0.045960187911987305,16.0
506,qiskit,90.0,4.0,default/gate_count/i_22_cnt_90,130.0,69.0,12.0,142.0,0.0,0.0,-0.051596641540527344,26.0
507,tpar,90.0,4.0,default/gate_count/i_22_cnt_90,122.0,81.0,10.0,132.0,0.0,0.0,-0.051946401596069336,51.0
508,voqc,90.0,4.0,default/gate_count/i_22_cnt_90,160.0,91.0,10.0,170.0,0.0,0.0,-0.05424952507019043,22.0
509,qfast,90.0,4.0,default/gate_count/i_22_cnt_90,51.0,57.0,56.0,107.0,0.0,0.0,-0.1110076904296875,15.0
510,pyzx,90.0,4.0,default/gate_count/i_22_cnt_90,107.0,61.0,10.0,117.0,0.0,0.0,-0.04631757736206055,30.0
511,default,90.0,4.0,default/gate_count/i_23_cnt_90,125.0,64.0,21.0,146.0,0.0,0.0,-0.05172610282897949,23.0
512,tket,90.0,4.0,default/gate_count/i_23_cnt_90,60.0,39.0,11.0,71.0,0.0,0.0,-0.045166969299316406,12.0
513,qiskit,90.0,4.0,default/gate_count/i_23_cnt_90,121.0,64.0,21.0,142.0,0.0,0.0,-0.051325082778930664,19.0
514,tpar,90.0,4.0,default/gate_count/i_23_cnt_90,116.0,72.0,13.0,129.0,0.0,0.0,-0.05098772048950195,30.0
515,voqc,90.0,4.0,default/gate_count/i_23_cnt_90,160.0,83.0,13.0,173.0,0.0,0.0,-0.05384993553161621,15.0
516,qfast,90.0,4.0,default/gate_count/i_23_cnt_90,58.0,65.0,68.0,126.0,0.0,0.0,-0.056317806243896484,18.0
517,pyzx,90.0,4.0,default/gate_count/i_23_cnt_90,71.0,56.0,11.0,82.0,0.0,0.0,-0.04348468780517578,18.0
518,default,90.0,4.0,default/gate_count/i_24_cnt_90,88.0,67.0,32.0,120.0,0.0,0.0,-0.049301862716674805,25.0
519,tket,90.0,4.0,default/gate_count/i_24_cnt_90,83.0,55.0,19.0,102.0,0.0,0.0,-0.048444509506225586,17.0
520,qiskit,90.0,4.0,default/gate_count/i_24_cnt_90,84.0,60.0,32.0,116.0,0.0,0.0,-0.049027204513549805,21.0
521,tpar,90.0,4.0,default/gate_count/i_24_cnt_90,101.0,69.0,16.0,117.0,0.0,0.0,-0.05061936378479004,43.0
522,voqc,90.0,4.0,default/gate_count/i_24_cnt_90,103.0,75.0,16.0,119.0,0.0,0.0,-0.0506131649017334,21.0
523,qfast,90.0,4.0,default/gate_count/i_24_cnt_90,139.0,207.0,164.0,303.0,0.0,0.0,-0.08026313781738281,45.0
524,pyzx,90.0,4.0,default/gate_count/i_24_cnt_90,88.0,64.0,16.0,104.0,0.0,0.0,-0.04526472091674805,24.0
525,default,90.0,4.0,default/gate_count/i_25_cnt_90,109.0,70.0,27.0,136.0,0.0,0.0,-0.0500948429107666,22.0
526,tket,90.0,4.0,default/gate_count/i_25_cnt_90,71.0,49.0,15.0,86.0,0.0,0.0,-0.04657626152038574,18.0
527,qiskit,90.0,4.0,default/gate_count/i_25_cnt_90,109.0,70.0,27.0,136.0,0.0,0.0,-0.05126047134399414,22.0
528,tpar,90.0,4.0,default/gate_count/i_25_cnt_90,111.0,87.0,17.0,128.0,0.0,0.0,-0.0514063835144043,50.0
529,voqc,90.0,4.0,default/gate_count/i_25_cnt_90,136.0,76.0,17.0,153.0,0.0,0.0,-0.052381277084350586,22.0
530,qfast,90.0,4.0,default/gate_count/i_25_cnt_90,112.0,154.0,135.0,247.0,0.0,0.0,-0.07337331771850586,36.0
531,pyzx,90.0,4.0,default/gate_count/i_25_cnt_90,129.0,88.0,15.0,144.0,0.0,0.0,-0.10462260246276855,35.0
532,default,90.0,4.0,default/gate_count/i_26_cnt_90,121.0,69.0,21.0,142.0,0.0,0.0,-0.05148744583129883,24.0
533,tket,90.0,4.0,default/gate_count/i_26_cnt_90,79.0,48.0,9.0,88.0,0.0,0.0,-0.04627394676208496,14.0
534,qiskit,90.0,4.0,default/gate_count/i_26_cnt_90,117.0,64.0,21.0,138.0,0.0,0.0,-0.05113959312438965,20.0
535,tpar,90.0,4.0,default/gate_count/i_26_cnt_90,149.0,111.0,9.0,158.0,0.0,0.0,-0.056388139724731445,79.0
536,voqc,90.0,4.0,default/gate_count/i_26_cnt_90,124.0,73.0,9.0,133.0,0.0,0.0,-0.050017595291137695,18.0
537,qfast,90.0,4.0,default/gate_count/i_26_cnt_90,106.0,137.0,127.0,233.0,0.0,0.0,-0.07104015350341797,34.0
538,pyzx,90.0,4.0,default/gate_count/i_26_cnt_90,91.0,55.0,9.0,100.0,0.0,0.0,-0.044654130935668945,27.0
539,default,90.0,4.0,default/gate_count/i_27_cnt_90,82.0,46.0,32.0,114.0,0.0,0.0,-0.10433411598205566,22.0
540,tket,90.0,4.0,default/gate_count/i_27_cnt_90,58.0,38.0,10.0,68.0,0.0,0.0,-0.045337677001953125,14.0
541,qiskit,90.0,4.0,default/gate_count/i_27_cnt_90,80.0,46.0,32.0,112.0,0.0,0.0,-0.04886150360107422,20.0
542,tpar,90.0,4.0,default/gate_count/i_27_cnt_90,107.0,75.0,10.0,117.0,0.0,0.0,-0.10805225372314453,62.0
543,voqc,90.0,4.0,default/gate_count/i_27_cnt_90,100.0,57.0,10.0,110.0,0.0,0.0,-0.048744916915893555,18.0
544,qfast,90.0,4.0,default/gate_count/i_27_cnt_90,61.0,78.0,79.0,140.0,0.0,0.0,-0.05850410461425781,20.0
545,pyzx,90.0,4.0,default/gate_count/i_27_cnt_90,98.0,68.0,10.0,108.0,0.0,0.0,-0.10068440437316895,30.0
546,default,90.0,4.0,default/gate_count/i_28_cnt_90,107.0,57.0,29.0,136.0,0.0,0.0,-0.050598859786987305,15.0
547,tket,90.0,4.0,default/gate_count/i_28_cnt_90,82.0,47.0,14.0,96.0,0.0,0.0,-0.04692578315734863,11.0
548,qiskit,90.0,4.0,default/gate_count/i_28_cnt_90,107.0,57.0,29.0,136.0,0.0,0.0,-0.05065560340881348,15.0
549,tpar,90.0,4.0,default/gate_count/i_28_cnt_90,106.0,61.0,13.0,119.0,0.0,0.0,-0.05058860778808594,34.0
550,voqc,90.0,4.0,default/gate_count/i_28_cnt_90,134.0,75.0,13.0,147.0,0.0,0.0,-0.05151200294494629,15.0
551,qfast,90.0,4.0,default/gate_count/i_28_cnt_90,83.0,117.0,96.0,179.0,0.0,0.0,-0.0636758804321289,26.0
552,pyzx,90.0,4.0,default/gate_count/i_28_cnt_90,76.0,52.0,13.0,89.0,0.0,0.0,-0.04418039321899414,14.0
553,default,90.0,4.0,default/gate_count/i_29_cnt_90,118.0,56.0,18.0,136.0,0.0,0.0,-0.10845112800598145,17.0
554,tket,90.0,4.0,default/gate_count/i_29_cnt_90,64.0,36.0,12.0,76.0,0.0,0.0,-0.04571938514709473,15.0
555,qiskit,90.0,4.0,default/gate_count/i_29_cnt_90,118.0,56.0,18.0,136.0,0.0,0.0,-0.05011391639709473,17.0
556,tpar,90.0,4.0,default/gate_count/i_29_cnt_90,103.0,69.0,14.0,117.0,0.0,0.0,-0.10628581047058105,37.0
557,voqc,90.0,4.0,default/gate_count/i_29_cnt_90,153.0,79.0,14.0,167.0,0.0,0.0,-0.053574323654174805,17.0
558,qfast,90.0,4.0,default/gate_count/i_29_cnt_90,91.0,145.0,117.0,208.0,0.0,0.0,-0.06759858131408691,30.0
559,pyzx,90.0,4.0,default/gate_count/i_29_cnt_90,77.0,57.0,8.0,85.0,0.0,0.0,-0.043298959732055664,21.0
560,default,90.0,4.0,default/gate_count/i_30_cnt_90,103.0,54.0,25.0,128.0,0.0,0.0,-0.04959535598754883,21.0
561,tket,90.0,4.0,default/gate_count/i_30_cnt_90,72.0,34.0,13.0,85.0,0.0,0.0,-0.04636216163635254,13.0
562,qiskit,90.0,4.0,default/gate_count/i_30_cnt_90,97.0,52.0,25.0,122.0,0.0,0.0,-0.04931497573852539,15.0
563,tpar,90.0,4.0,default/gate_count/i_30_cnt_90,97.0,64.0,13.0,110.0,0.0,0.0,-0.050434112548828125,44.0
564,voqc,90.0,4.0,default/gate_count/i_30_cnt_90,91.0,49.0,13.0,104.0,0.0,0.0,-0.048131704330444336,15.0
565,qfast,90.0,4.0,default/gate_count/i_30_cnt_90,117.0,159.0,137.0,254.0,0.0,0.0,-0.07381701469421387,37.0
566,pyzx,90.0,4.0,default/gate_count/i_30_cnt_90,111.0,73.0,13.0,124.0,0.0,0.0,-0.047528743743896484,31.0
567,default,90.0,4.0,default/gate_count/i_31_cnt_90,107.0,56.0,33.0,140.0,0.0,0.0,-0.10715484619140625,18.0
568,tket,90.0,4.0,default/gate_count/i_31_cnt_90,64.0,39.0,11.0,75.0,0.0,0.0,-0.04564476013183594,12.0
569,qiskit,90.0,4.0,default/gate_count/i_31_cnt_90,105.0,56.0,33.0,138.0,0.0,0.0,-0.05097842216491699,16.0
570,tpar,90.0,4.0,default/gate_count/i_31_cnt_90,99.0,62.0,11.0,110.0,0.0,0.0,-0.10563850402832031,33.0
571,voqc,90.0,4.0,default/gate_count/i_31_cnt_90,143.0,73.0,11.0,154.0,0.0,0.0,-0.05267620086669922,16.0
572,qfast,90.0,4.0,default/gate_count/i_31_cnt_90,78.0,90.0,88.0,166.0,0.0,0.0,-0.06115102767944336,24.0
573,pyzx,90.0,4.0,default/gate_count/i_31_cnt_90,66.0,46.0,11.0,77.0,0.0,0.0,-0.04374814033508301,21.0
574,default,90.0,4.0,default/gate_count/i_32_cnt_90,114.0,70.0,26.0,140.0,0.0,0.0,-0.05101323127746582,18.0
575,tket,90.0,4.0,default/gate_count/i_32_cnt_90,77.0,42.0,14.0,91.0,0.0,0.0,-0.04660391807556152,17.0
576,qiskit,90.0,4.0,default/gate_count/i_32_cnt_90,114.0,70.0,26.0,140.0,0.0,0.0,-0.0512232780456543,18.0
577,tpar,90.0,4.0,default/gate_count/i_32_cnt_90,149.0,112.0,14.0,163.0,0.0,0.0,-0.05625486373901367,74.0
578,voqc,90.0,4.0,default/gate_count/i_32_cnt_90,149.0,90.0,14.0,163.0,0.0,0.0,-0.05257892608642578,18.0
579,qfast,90.0,4.0,default/gate_count/i_32_cnt_90,103.0,117.0,118.0,221.0,0.0,0.0,-0.06929540634155273,32.0
580,pyzx,90.0,4.0,default/gate_count/i_32_cnt_90,102.0,77.0,14.0,116.0,0.0,0.0,-0.04626131057739258,26.0
581,default,90.0,4.0,default/gate_count/i_33_cnt_90,108.0,67.0,24.0,132.0,0.0,0.0,-0.05035400390625,26.0
582,tket,90.0,4.0,default/gate_count/i_33_cnt_90,86.0,50.0,12.0,98.0,0.0,0.0,-0.04777932167053223,19.0
583,qiskit,90.0,4.0,default/gate_count/i_33_cnt_90,108.0,67.0,24.0,132.0,0.0,0.0,-0.05035519599914551,26.0
584,tpar,90.0,4.0,default/gate_count/i_33_cnt_90,130.0,87.0,14.0,144.0,0.0,0.0,-0.05399632453918457,65.0
585,voqc,90.0,4.0,default/gate_count/i_33_cnt_90,138.0,93.0,14.0,152.0,0.0,0.0,-0.05331730842590332,24.0
586,qfast,90.0,4.0,default/gate_count/i_33_cnt_90,81.0,132.0,98.0,179.0,0.0,0.0,-0.06373238563537598,26.0
587,pyzx,90.0,4.0,default/gate_count/i_33_cnt_90,105.0,80.0,12.0,117.0,0.0,0.0,-0.04680204391479492,30.0
588,default,90.0,4.0,default/gate_count/i_34_cnt_90,102.0,62.0,26.0,128.0,0.0,0.0,-0.05010342597961426,22.0
589,tket,90.0,4.0,default/gate_count/i_34_cnt_90,68.0,42.0,13.0,81.0,0.0,0.0,-0.10469675064086914,18.0
590,qiskit,90.0,4.0,default/gate_count/i_34_cnt_90,102.0,62.0,26.0,128.0,0.0,0.0,-0.050420522689819336,22.0
591,tpar,90.0,4.0,default/gate_count/i_34_cnt_90,167.0,118.0,12.0,179.0,0.0,0.0,-0.058843135833740234,100.0
592,voqc,90.0,4.0,default/gate_count/i_34_cnt_90,118.0,62.0,12.0,130.0,0.0,0.0,-0.10907411575317383,20.0
593,qfast,90.0,4.0,default/gate_count/i_34_cnt_90,89.0,110.0,103.0,192.0,0.0,0.0,-0.06502413749694824,28.0
594,pyzx,90.0,4.0,default/gate_count/i_34_cnt_90,107.0,75.0,12.0,119.0,0.0,0.0,-0.04656410217285156,32.0
595,default,90.0,4.0,default/gate_count/i_35_cnt_90,100.0,51.0,26.0,126.0,0.0,0.0,-0.04982352256774902,18.0
596,tket,90.0,4.0,default/gate_count/i_35_cnt_90,68.0,39.0,12.0,80.0,0.0,0.0,-0.045758724212646484,16.0
597,qiskit,90.0,4.0,default/gate_count/i_35_cnt_90,100.0,51.0,26.0,126.0,0.0,0.0,-0.04991292953491211,18.0
598,tpar,90.0,4.0,default/gate_count/i_35_cnt_90,146.0,94.0,12.0,158.0,0.0,0.0,-0.05519533157348633,73.0
599,voqc,90.0,4.0,default/gate_count/i_35_cnt_90,100.0,58.0,12.0,112.0,0.0,0.0,-0.048534393310546875,18.0
600,qfast,90.0,4.0,default/gate_count/i_35_cnt_90,152.0,223.0,185.0,337.0,0.0,0.0,-0.14007830619812012,50.0
601,pyzx,90.0,4.0,default/gate_count/i_35_cnt_90,115.0,75.0,12.0,127.0,0.0,0.0,-0.046772003173828125,34.0
602,default,90.0,4.0,default/gate_count/i_36_cnt_90,111.0,63.0,25.0,136.0,0.0,0.0,-0.050240516662597656,23.0
603,tket,90.0,4.0,default/gate_count/i_36_cnt_90,67.0,47.0,13.0,80.0,0.0,0.0,-0.04635477066040039,18.0
604,qiskit,90.0,4.0,default/gate_count/i_36_cnt_90,111.0,63.0,25.0,136.0,0.0,0.0,-0.051011085510253906,23.0
605,tpar,90.0,4.0,default/gate_count/i_36_cnt_90,154.0,104.0,15.0,169.0,0.0,0.0,-0.05793476104736328,86.0
606,voqc,90.0,4.0,default/gate_count/i_36_cnt_90,143.0,81.0,15.0,158.0,0.0,0.0,-0.05273723602294922,21.0
607,qfast,90.0,4.0,default/gate_count/i_36_cnt_90,138.0,198.0,171.0,309.0,0.0,0.0,-0.0815877914428711,46.0
608,pyzx,90.0,4.0,default/gate_count/i_36_cnt_90,98.0,77.0,13.0,111.0,0.0,0.0,-0.04611039161682129,29.0
609,default,90.0,4.0,default/gate_count/i_37_cnt_90,113.0,60.0,29.0,142.0,0.0,0.0,-0.05082130432128906,12.0
610,tket,90.0,4.0,default/gate_count/i_37_cnt_90,71.0,43.0,21.0,92.0,0.0,0.0,-0.04671478271484375,10.0
611,qiskit,90.0,4.0,default/gate_count/i_37_cnt_90,113.0,60.0,29.0,142.0,0.0,0.0,-0.05100512504577637,12.0
612,tpar,90.0,4.0,default/gate_count/i_37_cnt_90,118.0,80.0,15.0,133.0,0.0,0.0,-0.052152156829833984,45.0
613,voqc,90.0,4.0,default/gate_count/i_37_cnt_90,130.0,77.0,15.0,145.0,0.0,0.0,-0.0510096549987793,12.0
614,qfast,90.0,4.0,default/gate_count/i_37_cnt_90,108.0,145.0,134.0,242.0,0.0,0.0,-0.07204055786132812,35.0
615,pyzx,90.0,4.0,default/gate_count/i_37_cnt_90,81.0,47.0,15.0,96.0,0.0,0.0,-0.045197248458862305,17.0
616,default,90.0,4.0,default/gate_count/i_38_cnt_90,117.0,75.0,15.0,132.0,0.0,0.0,-0.05082225799560547,26.0
617,tket,90.0,4.0,default/gate_count/i_38_cnt_90,79.0,48.0,11.0,90.0,0.0,0.0,-0.04724597930908203,17.0
618,qiskit,90.0,4.0,default/gate_count/i_38_cnt_90,115.0,73.0,15.0,130.0,0.0,0.0,-0.05075263977050781,24.0
619,tpar,90.0,4.0,default/gate_count/i_38_cnt_90,126.0,88.0,9.0,135.0,0.0,0.0,-0.05298137664794922,57.0
620,voqc,90.0,4.0,default/gate_count/i_38_cnt_90,139.0,88.0,9.0,148.0,0.0,0.0,-0.051560163497924805,24.0
621,qfast,90.0,4.0,default/gate_count/i_38_cnt_90,102.0,117.0,114.0,216.0,0.0,0.0,-0.06885027885437012,31.0
622,pyzx,90.0,4.0,default/gate_count/i_38_cnt_90,97.0,65.0,9.0,106.0,0.0,0.0,-0.045278072357177734,27.0
623,default,90.0,4.0,default/gate_count/i_39_cnt_90,124.0,73.0,20.0,144.0,0.0,0.0,-0.05191230773925781,23.0
624,tket,90.0,4.0,default/gate_count/i_39_cnt_90,94.0,59.0,14.0,108.0,0.0,0.0,-0.10460948944091797,15.0
625,qiskit,90.0,4.0,default/gate_count/i_39_cnt_90,122.0,69.0,20.0,142.0,0.0,0.0,-0.05137038230895996,21.0
626,tpar,90.0,4.0,default/gate_count/i_39_cnt_90,122.0,84.0,10.0,132.0,0.0,0.0,-0.05180644989013672,44.0
627,voqc,90.0,4.0,default/gate_count/i_39_cnt_90,140.0,85.0,10.0,150.0,0.0,0.0,-0.11166715621948242,21.0
628,qfast,90.0,4.0,default/gate_count/i_39_cnt_90,106.0,158.0,137.0,243.0,0.0,0.0,-0.07259202003479004,35.0
629,pyzx,90.0,4.0,default/gate_count/i_39_cnt_90,91.0,55.0,10.0,101.0,0.0,0.0,-0.04449868202209473,23.0
630,default,90.0,4.0,default/gate_count/i_40_cnt_90,132.0,69.0,20.0,152.0,0.0,0.0,-0.05217289924621582,18.0
631,tket,90.0,4.0,default/gate_count/i_40_cnt_90,71.0,52.0,12.0,83.0,0.0,0.0,-0.0461421012878418,15.0
632,qiskit,90.0,4.0,default/gate_count/i_40_cnt_90,132.0,69.0,20.0,152.0,0.0,0.0,-0.1084282398223877,18.0
633,tpar,90.0,4.0,default/gate_count/i_40_cnt_90,120.0,78.0,12.0,132.0,0.0,0.0,-0.051828861236572266,39.0
634,voqc,90.0,4.0,default/gate_count/i_40_cnt_90,154.0,81.0,12.0,166.0,0.0,0.0,-0.053131818771362305,18.0
635,qfast,90.0,4.0,default/gate_count/i_40_cnt_90,74.0,80.0,80.0,154.0,0.0,0.0,-0.11757969856262207,22.0
636,pyzx,90.0,4.0,default/gate_count/i_40_cnt_90,100.0,63.0,12.0,112.0,0.0,0.0,-0.04534554481506348,26.0
637,default,90.0,4.0,default/gate_count/i_41_cnt_90,108.0,62.0,24.0,132.0,0.0,0.0,-0.050359249114990234,23.0
638,tket,90.0,4.0,default/gate_count/i_41_cnt_90,97.0,56.0,15.0,112.0,0.0,0.0,-0.04866361618041992,19.0
639,qiskit,90.0,4.0,default/gate_count/i_41_cnt_90,108.0,62.0,24.0,132.0,0.0,0.0,-0.05070137977600098,23.0
640,tpar,90.0,4.0,default/gate_count/i_41_cnt_90,110.0,66.0,10.0,120.0,0.0,0.0,-0.0511016845703125,41.0
641,voqc,90.0,4.0,default/gate_count/i_41_cnt_90,128.0,70.0,10.0,138.0,0.0,0.0,-0.05126190185546875,21.0
642,qfast,90.0,4.0,default/gate_count/i_41_cnt_90,85.0,123.0,104.0,189.0,0.0,0.0,-0.0651395320892334,27.0
643,pyzx,90.0,4.0,default/gate_count/i_41_cnt_90,82.0,58.0,10.0,92.0,0.0,0.0,-0.04467320442199707,23.0
